t	x	y	th	v*100	w	dTh	dSi
0.21	-0.00	-0.00	0.00	-0.11	0.02	0.00	-0.00
0.26	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.31	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.36	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.41	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.46	0.00	0.00	0.01	0.94	0.13	0.01	0.00
0.51	-0.00	-0.00	0.02	-1.41	0.20	0.01	-0.00
0.56	-0.00	-0.00	0.04	-0.47	0.34	0.02	-0.00
0.61	-0.00	-0.00	0.05	0.47	0.20	0.01	0.00
0.66	-0.00	0.00	0.06	0.94	0.27	0.01	0.00
0.71	-0.00	0.00	0.07	0.00	0.27	0.01	0.00
0.76	-0.00	0.00	0.09	-0.47	0.34	0.02	-0.00
0.81	-0.00	0.00	0.11	0.47	0.34	0.02	0.00
0.86	-0.00	-0.00	0.12	-0.47	0.34	0.02	-0.00
0.93	-0.00	0.00	0.15	0.37	0.37	0.02	0.00
0.98	-0.00	0.00	0.16	0.00	0.26	0.01	0.00
1.03	-0.00	-0.00	0.18	-0.47	0.34	0.02	-0.00
1.08	-0.00	-0.00	0.20	-0.47	0.34	0.02	-0.00
1.13	-0.00	-0.00	0.21	0.47	0.34	0.02	0.00
1.18	-0.00	0.00	0.23	0.47	0.34	0.02	0.00
1.23	-0.00	-0.00	0.25	-0.47	0.33	0.02	-0.00
1.28	-0.00	0.00	0.27	0.47	0.47	0.02	0.00
1.33	-0.00	0.00	0.28	0.00	0.27	0.01	0.00
1.38	-0.00	0.00	0.30	0.00	0.27	0.01	0.00
1.43	-0.00	-0.00	0.31	-0.47	0.34	0.02	-0.00
1.48	-0.00	-0.00	0.33	0.00	0.40	0.02	0.00
1.53	-0.00	0.00	0.35	0.47	0.33	0.02	0.00
1.58	-0.00	-0.00	0.37	-0.47	0.33	0.02	-0.00
1.63	-0.00	-0.00	0.39	0.00	0.40	0.02	0.00
1.68	-0.00	0.00	0.40	0.47	0.34	0.02	0.00
1.73	0.00	0.00	0.42	0.47	0.33	0.02	0.00
1.78	0.00	0.00	0.43	0.00	0.27	0.01	0.00
1.83	-0.00	0.00	0.45	-0.47	0.34	0.02	-0.00
1.88	-0.00	0.00	0.47	0.00	0.40	0.02	0.00
1.94	-0.00	0.00	0.48	0.00	0.27	0.01	0.00
1.99	-0.00	0.00	0.50	0.00	0.40	0.02	0.00
2.04	0.00	0.00	0.52	0.47	0.33	0.02	0.00
2.09	-0.00	0.00	0.54	-0.47	0.33	0.02	-0.00
2.14	-0.00	0.00	0.55	0.00	0.27	0.01	0.00
2.19	-0.00	0.00	0.57	0.00	0.40	0.02	0.00
2.24	-0.00	0.00	0.59	0.00	0.40	0.02	0.00
