t	x	y	th	v*100	w	dTh	dSi
0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.04	0.00	0.00	0.00	2.78	0.40	0.00	0.00
0.05	0.00	-0.00	0.01	-2.84	0.41	0.00	-0.00
0.05	0.00	-0.00	0.01	0.00	0.00	0.00	0.00
0.06	0.00	0.00	0.02	3.34	1.43	0.01	0.00
0.07	0.00	-0.00	0.02	-3.09	0.44	0.00	-0.00
0.07	0.00	0.00	0.03	3.04	1.30	0.01	0.00
0.08	0.00	0.00	0.04	0.00	0.85	0.01	0.00
0.09	0.00	-0.00	0.05	-2.90	1.24	0.01	-0.00
0.10	0.00	0.00	0.06	2.92	1.25	0.01	0.00
0.11	0.00	0.00	0.06	0.00	0.85	0.01	0.00
0.11	0.00	0.00	0.07	0.00	0.87	0.01	0.00
0.12	0.00	0.00	0.08	0.00	1.77	0.01	0.00
0.13	0.00	0.00	0.09	3.16	1.35	0.01	0.00
0.14	0.00	0.00	0.10	0.00	0.93	0.01	0.00
0.14	0.00	0.00	0.11	-3.24	1.39	0.01	-0.00
0.15	0.00	0.00	0.12	3.42	1.46	0.01	0.00
0.16	0.00	-0.00	0.13	-3.38	1.45	0.01	-0.00
0.16	0.00	0.00	0.14	3.44	1.47	0.01	0.00
0.17	0.00	-0.00	0.15	-3.43	1.47	0.01	-0.00
0.18	0.00	-0.00	0.16	0.00	1.91	0.01	0.00
0.19	0.00	0.00	0.18	3.39	1.45	0.01	0.00
0.19	0.00	0.00	0.19	0.00	1.97	0.01	0.00
0.20	0.00	0.00	0.20	0.00	0.98	0.01	0.00
0.21	0.00	0.00	0.21	0.00	1.91	0.01	0.00
0.21	0.00	-0.00	0.22	-3.31	1.42	0.01	-0.00
0.22	0.00	-0.00	0.23	0.00	1.95	0.01	0.00
0.23	0.00	0.00	0.24	3.43	1.47	0.01	0.00
0.23	0.00	0.00	0.26	0.00	1.92	0.01	0.00
0.24	0.00	0.00	0.26	0.00	0.97	0.01	0.00
0.25	0.00	0.00	0.28	0.00	1.96	0.01	0.00
0.26	0.00	-0.00	0.29	-3.39	1.45	0.01	-0.00
0.26	0.00	0.00	0.30	3.43	1.47	0.01	0.00
0.27	0.00	0.00	0.31	0.00	1.97	0.01	0.00
0.28	0.00	0.00	0.32	0.00	0.96	0.01	0.00
0.28	0.00	-0.00	0.33	-3.44	1.48	0.01	-0.00
0.29	0.00	0.00	0.34	3.41	1.46	0.01	0.00
0.30	0.00	0.00	0.35	0.00	1.96	0.01	0.00
0.30	0.00	0.00	0.36	0.00	0.98	0.01	0.00
0.31	0.00	0.00	0.37	0.00	1.96	0.01	0.00
0.32	0.00	-0.00	0.38	-3.39	1.45	0.01	-0.00
0.32	0.00	0.00	0.39	3.43	1.47	0.01	0.00
0.33	0.00	0.00	0.40	0.00	1.97	0.01	0.00
