t	x	y	th	v*100	w	dTh	dSi
0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.07	0.00	0.00	0.02	0.00	0.40	0.02	0.00
0.12	0.00	0.00	0.06	0.00	0.81	0.04	0.00
0.17	0.00	0.00	0.12	0.00	1.21	0.06	0.00
0.22	0.00	0.00	0.20	0.47	1.54	0.08	0.00
0.27	0.00	-0.00	0.28	-0.47	1.55	0.08	-0.00
0.32	0.00	-0.00	0.36	0.00	1.61	0.08	0.00
0.37	-0.00	-0.00	0.43	-0.47	1.55	0.08	-0.00
0.42	-0.00	-0.00	0.51	0.00	1.61	0.08	0.00
0.47	-0.00	-0.00	0.59	-0.47	1.55	0.08	-0.00
0.52	-0.00	0.00	0.67	0.94	1.48	0.07	0.00
0.57	-0.00	0.00	0.74	0.00	1.48	0.07	0.00
0.62	-0.00	0.00	0.82	0.00	1.61	0.08	0.00
0.67	0.00	0.00	0.90	0.47	1.54	0.08	0.00
0.72	0.00	0.00	0.98	0.00	1.61	0.08	0.00
0.77	0.00	0.00	1.06	0.47	1.54	0.08	0.00
0.82	0.00	0.00	1.13	-0.47	1.54	0.08	-0.00
0.87	0.00	0.00	1.22	0.00	1.61	0.08	0.00
0.92	0.00	0.00	1.29	0.00	1.48	0.07	0.00
0.97	0.00	0.00	1.37	0.00	1.61	0.08	0.00
1.02	0.00	0.00	1.45	0.00	1.61	0.08	0.00
1.07	0.00	0.00	1.53	0.00	1.61	0.08	0.00
1.12	0.00	0.00	1.61	0.47	1.54	0.08	0.00
1.17	0.00	0.00	1.66	2.82	1.07	0.05	0.00
1.22	-0.00	0.01	1.67	9.40	0.13	0.01	0.00
1.27	-0.00	0.01	1.66	11.28	-0.27	-0.01	0.01
1.32	-0.00	0.02	1.63	13.63	-0.60	-0.03	0.01
1.37	-0.00	0.03	1.59	15.03	-0.81	-0.04	0.01
1.42	-0.00	0.03	1.55	15.51	-0.74	-0.04	0.01
1.47	-0.00	0.04	1.51	15.51	-0.74	-0.04	0.01
1.52	-0.00	0.05	1.47	15.51	-0.74	-0.04	0.01
1.57	0.00	0.06	1.43	15.98	-0.81	-0.04	0.01
1.62	0.00	0.07	1.39	15.03	-0.81	-0.04	0.01
1.67	0.00	0.07	1.35	15.04	-0.81	-0.04	0.01
1.72	0.00	0.08	1.31	15.04	-0.81	-0.04	0.01
1.77	0.01	0.09	1.27	15.98	-0.81	-0.04	0.01
1.82	0.01	0.09	1.24	14.57	-0.60	-0.03	0.01
1.87	0.01	0.10	1.20	15.98	-0.81	-0.04	0.01
1.92	0.01	0.11	1.16	15.51	-0.74	-0.04	0.01
1.97	0.02	0.12	1.12	15.51	-0.87	-0.04	0.01
2.02	0.02	0.12	1.08	15.98	-0.81	-0.04	0.01
2.07	0.03	0.13	1.04	15.98	-0.81	-0.04	0.01
2.12	0.03	0.14	1.00	15.04	-0.81	-0.04	0.01
2.17	0.03	0.14	0.96	16.45	-0.74	-0.04	0.01
2.22	0.04	0.15	0.92	15.04	-0.81	-0.04	0.01
2.27	0.04	0.16	0.89	15.04	-0.67	-0.03	0.01
2.32	0.05	0.16	0.85	15.51	-0.74	-0.04	0.01
2.37	0.05	0.17	0.81	15.51	-0.87	-0.04	0.01
2.42	0.06	0.17	0.77	15.50	-0.74	-0.04	0.01
2.47	0.06	0.18	0.73	15.50	-0.74	-0.04	0.01
2.52	0.07	0.18	0.69	15.04	-0.81	-0.04	0.01
2.57	0.08	0.19	0.66	16.44	-0.74	-0.04	0.01
2.62	0.08	0.19	0.62	15.04	-0.81	-0.04	0.01
2.67	0.09	0.20	0.58	15.50	-0.74	-0.04	0.01
2.72	0.10	0.20	0.54	15.51	-0.74	-0.04	0.01
2.77	0.10	0.21	0.50	15.03	-0.81	-0.04	0.01
2.82	0.11	0.21	0.47	15.98	-0.67	-0.03	0.01
2.87	0.12	0.21	0.42	15.49	-0.87	-0.04	0.01
2.92	0.12	0.22	0.38	15.98	-0.81	-0.04	0.01
2.97	0.13	0.22	0.34	15.04	-0.81	-0.04	0.01
3.02	0.14	0.22	0.31	15.51	-0.74	-0.04	0.01
3.07	0.15	0.22	0.27	15.03	-0.81	-0.04	0.01
3.12	0.15	0.22	0.23	15.50	-0.74	-0.04	0.01
3.17	0.16	0.23	0.19	14.56	-0.87	-0.04	0.01
3.22	0.17	0.23	0.15	15.51	-0.74	-0.04	0.01
3.27	0.18	0.23	0.11	15.50	-0.74	-0.04	0.01
3.32	0.18	0.23	0.07	15.04	-0.81	-0.04	0.01
3.37	0.19	0.23	0.03	15.49	-0.87	-0.04	0.01
3.42	0.20	0.23	-0.01	15.98	-0.81	-0.04	0.01
3.47	0.21	0.23	-0.05	15.50	-0.74	-0.04	0.01
3.52	0.21	0.23	-0.09	14.57	-0.74	-0.04	0.01
3.57	0.22	0.23	-0.12	15.03	-0.67	-0.03	0.01
3.62	0.23	0.23	-0.16	15.98	-0.81	-0.04	0.01
3.68	0.24	0.23	-0.21	15.51	-0.87	-0.04	0.01
3.73	0.24	0.22	-0.24	15.98	-0.67	-0.03	0.01
3.78	0.25	0.22	-0.28	15.50	-0.87	-0.04	0.01
3.83	0.26	0.22	-0.33	15.51	-0.87	-0.04	0.01
3.88	0.27	0.22	-0.36	15.50	-0.60	-0.03	0.01
3.93	0.27	0.21	-0.39	14.56	-0.74	-0.04	0.01
3.98	0.28	0.21	-0.43	15.50	-0.74	-0.04	0.01
4.03	0.29	0.21	-0.47	15.98	-0.81	-0.04	0.01
4.08	0.30	0.20	-0.51	15.50	-0.74	-0.04	0.01
4.13	0.30	0.20	-0.55	15.51	-0.74	-0.04	0.01
4.18	0.31	0.20	-0.59	15.97	-0.81	-0.04	0.01
4.23	0.31	0.19	-0.63	15.04	-0.81	-0.04	0.01
4.28	0.32	0.19	-0.67	15.97	-0.81	-0.04	0.01
4.33	0.33	0.18	-0.71	15.04	-0.81	-0.04	0.01
4.38	0.33	0.18	-0.74	15.50	-0.60	-0.03	0.01
4.43	0.34	0.17	-0.78	15.04	-0.81	-0.04	0.01
4.48	0.34	0.17	-0.82	16.44	-0.87	-0.04	0.01
4.53	0.35	0.16	-0.86	15.51	-0.74	-0.04	0.01
4.58	0.35	0.15	-0.90	15.95	-0.80	-0.04	0.01
4.63	0.36	0.15	-0.94	15.04	-0.81	-0.04	0.01
4.68	0.36	0.14	-0.98	15.03	-0.81	-0.04	0.01
4.73	0.37	0.14	-1.01	15.04	-0.67	-0.03	0.01
4.78	0.37	0.13	-1.05	15.03	-0.81	-0.04	0.01
4.83	0.37	0.12	-1.09	15.51	-0.74	-0.04	0.01
4.88	0.38	0.11	-1.13	15.02	-0.80	-0.04	0.01
4.93	0.38	0.11	-1.17	15.98	-0.81	-0.04	0.01
4.98	0.38	0.10	-1.21	15.03	-0.81	-0.04	0.01
5.03	0.39	0.09	-1.25	15.98	-0.81	-0.04	0.01
5.08	0.39	0.09	-1.29	15.03	-0.81	-0.04	0.01
5.13	0.39	0.08	-1.33	15.51	-0.74	-0.04	0.01
5.18	0.39	0.07	-1.37	14.56	-0.74	-0.04	0.01
5.23	0.39	0.06	-1.41	15.98	-0.81	-0.04	0.01
5.28	0.40	0.06	-1.44	15.51	-0.74	-0.04	0.01
5.33	0.40	0.05	-1.49	15.51	-0.87	-0.04	0.01
5.38	0.40	0.04	-1.52	16.44	-0.74	-0.04	0.01
5.43	0.40	0.03	-1.57	15.03	-0.81	-0.04	0.01
5.48	0.40	0.02	-1.61	15.50	-0.87	-0.04	0.01
5.53	0.40	0.02	-1.63	15.03	-0.40	-0.02	0.01
5.58	0.40	0.01	-1.63	15.50	0.07	0.00	0.01
5.63	0.40	0.00	-1.60	15.51	0.60	0.03	0.01
5.68	0.40	-0.01	-1.55	15.51	0.87	0.04	0.01
5.73	0.40	-0.01	-1.51	15.51	0.87	0.04	0.01
5.78	0.40	-0.02	-1.47	15.82	0.80	0.04	0.01
5.83	0.40	-0.03	-1.42	15.43	0.87	0.04	0.01
5.88	0.40	-0.04	-1.38	15.94	0.80	0.04	0.01
5.93	0.40	-0.05	-1.35	15.03	0.67	0.03	0.01
5.98	0.40	-0.05	-1.31	15.50	0.74	0.04	0.01
6.03	0.40	-0.06	-1.28	15.04	0.67	0.03	0.01
6.08	0.41	-0.07	-1.24	15.50	0.74	0.04	0.01
6.13	0.41	-0.07	-1.21	14.57	0.74	0.04	0.01
6.18	0.41	-0.08	-1.17	14.57	0.74	0.04	0.01
6.23	0.42	-0.09	-1.13	15.50	0.74	0.04	0.01
6.28	0.42	-0.10	-1.09	15.52	0.74	0.04	0.01
6.33	0.42	-0.10	-1.05	15.03	0.81	0.04	0.01
6.38	0.43	-0.11	-1.01	15.50	0.87	0.04	0.01
6.43	0.43	-0.11	-0.97	15.04	0.81	0.04	0.01
6.48	0.43	-0.12	-0.93	15.98	0.81	0.04	0.01
6.53	0.44	-0.13	-0.89	15.97	0.81	0.04	0.01
6.58	0.45	-0.13	-0.85	16.45	0.74	0.04	0.01
6.63	0.45	-0.14	-0.81	15.51	0.74	0.04	0.01
6.68	0.46	-0.15	-0.78	15.51	0.74	0.04	0.01
6.74	0.46	-0.15	-0.74	15.99	0.81	0.04	0.01
6.79	0.47	-0.16	-0.70	15.99	0.81	0.04	0.01
6.84	0.47	-0.16	-0.66	14.57	0.74	0.04	0.01
6.89	0.48	-0.16	-0.62	14.56	0.74	0.04	0.01
6.94	0.49	-0.17	-0.58	15.04	0.81	0.04	0.01
6.99	0.49	-0.17	-0.55	14.57	0.60	0.03	0.01
7.04	0.50	-0.18	-0.51	15.51	0.74	0.04	0.01
