t	x	y	th	v*100	w	dTh	dSi
0.21	-0.00	0.00	-0.00	-0.11	-0.02	-0.00	-0.00
0.27	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.32	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.37	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.42	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.47	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.52	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.57	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.62	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.67	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.72	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.77	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.82	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.87	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.92	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.97	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.02	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.07	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.12	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.17	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.22	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.27	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.32	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.37	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.42	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.47	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.52	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.57	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.62	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.67	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.72	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
1.77	0.00	-0.00	-0.00	5.17	0.07	0.00	0.00
1.82	0.01	0.00	0.00	15.50	0.07	0.00	0.01
1.87	0.02	0.00	-0.00	20.20	-0.07	-0.00	0.01
1.92	0.03	0.00	-0.00	22.07	-0.07	-0.00	0.01
1.97	0.04	-0.00	-0.01	22.54	-0.13	-0.01	0.01
2.02	0.05	-0.00	-0.01	22.55	0.00	0.00	0.01
2.07	0.06	-0.00	-0.02	21.61	-0.13	-0.01	0.01
2.12	0.08	-0.00	-0.02	20.66	0.00	0.00	0.01
2.17	0.08	-0.00	-0.02	18.27	-0.07	-0.00	0.01
2.22	0.09	-0.00	-0.03	5.64	-0.13	-0.01	0.00
2.28	0.09	-0.00	-0.03	0.94	0.00	0.00	0.00
2.33	0.09	-0.00	-0.03	5.64	0.00	0.00	0.00
2.38	0.10	-0.00	-0.02	15.50	0.07	0.00	0.01
2.43	0.11	-0.00	-0.03	19.26	-0.07	-0.00	0.01
2.48	0.12	-0.00	-0.02	20.20	0.07	0.00	0.01
2.53	0.13	-0.00	-0.02	22.54	0.00	0.00	0.01
2.58	0.14	-0.00	-0.03	22.09	-0.07	-0.00	0.01
2.63	0.15	-0.00	-0.03	22.07	-0.07	-0.00	0.01
2.68	0.16	-0.00	-0.02	19.73	0.13	0.01	0.01
2.73	0.17	-0.00	-0.02	20.68	0.00	0.00	0.01
2.78	0.18	-0.00	-0.02	21.51	0.13	0.01	0.01
2.83	0.19	-0.00	-0.02	21.15	-0.07	-0.00	0.01
2.88	0.20	-0.00	-0.02	21.14	0.07	0.00	0.01
2.93	0.21	-0.00	-0.02	20.66	0.00	0.00	0.01
2.98	0.22	-0.00	-0.02	20.65	0.00	0.00	0.01
3.03	0.24	-0.00	-0.02	21.60	0.00	0.00	0.01
3.08	0.25	-0.00	-0.02	20.65	0.00	0.00	0.01
3.13	0.26	-0.00	-0.02	20.66	0.00	0.00	0.01
3.18	0.27	-0.00	-0.02	20.66	0.00	0.00	0.01
3.23	0.28	-0.00	-0.02	21.04	-0.07	-0.00	0.01
3.28	0.29	-0.00	-0.02	20.21	-0.07	-0.00	0.01
3.33	0.30	-0.01	-0.02	19.70	0.00	0.00	0.01
3.38	0.31	-0.01	-0.02	20.68	0.00	0.00	0.01
3.43	0.32	-0.01	-0.02	20.67	0.00	0.00	0.01
