t	x	y	th	v*100	w	dTh	dSi
0.02	-0.00	-0.00	0.00	-1.26	0.18	0.00	-0.00
0.03	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.04	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.05	-0.00	0.00	0.01	2.61	1.12	0.01	0.00
0.06	-0.00	-0.00	0.02	-2.91	0.42	0.00	-0.00
0.07	-0.00	0.00	0.02	2.98	0.43	0.00	0.00
0.08	-0.00	-0.00	0.03	-2.86	1.23	0.01	-0.00
0.09	-0.00	-0.00	0.04	0.00	0.88	0.01	0.00
0.09	-0.00	-0.00	0.04	0.00	0.84	0.01	0.00
0.10	-0.00	-0.00	0.05	-3.01	1.29	0.01	-0.00
0.11	-0.00	-0.00	0.06	0.00	0.85	0.01	0.00
0.12	-0.00	-0.00	0.07	0.00	0.88	0.01	0.00
0.12	-0.00	-0.00	0.07	0.00	0.86	0.01	0.00
0.13	-0.00	0.00	0.08	2.94	1.26	0.01	0.00
0.14	-0.00	-0.00	0.09	-2.80	1.20	0.01	-0.00
0.15	-0.00	0.00	0.10	2.98	1.28	0.01	0.00
0.16	-0.00	0.00	0.11	0.00	0.85	0.01	0.00
0.16	-0.00	0.00	0.12	0.00	1.71	0.01	0.00
0.17	-0.00	0.00	0.13	3.10	1.33	0.01	0.00
0.18	-0.00	0.00	0.15	0.00	1.71	0.01	0.00
0.19	-0.00	0.00	0.15	0.00	0.89	0.01	0.00
0.19	-0.00	0.00	0.17	0.00	1.81	0.01	0.00
0.20	-0.00	0.00	0.18	0.00	0.89	0.01	0.00
0.21	-0.00	0.00	0.19	0.00	1.85	0.01	0.00
0.22	-0.00	0.00	0.20	0.00	1.82	0.01	0.00
0.22	0.00	0.00	0.21	3.15	1.35	0.01	0.00
0.23	0.00	0.00	0.23	0.00	1.80	0.01	0.00
0.24	-0.00	0.00	0.24	-3.24	1.39	0.01	-0.00
0.25	0.00	0.00	0.25	3.14	1.35	0.01	0.00
0.25	-0.00	0.00	0.26	-3.14	1.35	0.01	-0.00
0.26	-0.00	0.00	0.27	0.00	1.76	0.01	0.00
0.27	0.00	0.00	0.28	3.13	1.34	0.01	0.00
0.28	0.00	0.00	0.29	0.00	1.78	0.01	0.00
0.28	0.00	0.00	0.31	0.00	1.77	0.01	0.00
0.29	0.00	0.00	0.32	0.00	1.74	0.01	0.00
0.30	0.00	0.00	0.33	0.00	1.72	0.01	0.00
0.31	0.00	0.00	0.34	3.14	1.35	0.01	0.00
0.32	0.00	0.00	0.36	0.00	1.78	0.01	0.00
0.32	0.00	0.00	0.37	0.00	1.79	0.01	0.00
0.33	0.00	0.00	0.38	0.00	1.73	0.01	0.00
0.34	0.00	0.00	0.39	0.00	0.90	0.01	0.00
0.35	0.00	0.00	0.40	0.00	1.77	0.01	0.00
0.35	0.00	0.00	0.41	-3.13	1.34	0.01	-0.00
0.36	0.00	0.00	0.43	0.00	1.77	0.01	0.00
0.37	0.00	0.00	0.44	0.00	1.80	0.01	0.00
0.38	0.00	0.00	0.45	3.19	1.37	0.01	0.00
0.38	0.00	0.00	0.46	0.00	1.83	0.01	0.00
0.40	0.00	0.00	0.49	-1.20	1.54	0.03	-0.00
0.41	0.00	0.00	0.51	0.00	1.66	0.01	0.00
0.42	0.00	0.00	0.52	0.00	1.72	0.01	0.00
0.43	0.00	0.00	0.53	3.05	1.31	0.01	0.00
0.43	0.00	0.00	0.55	0.00	1.71	0.01	0.00
0.44	0.00	0.00	0.56	0.00	1.72	0.01	0.00
0.45	0.00	0.00	0.57	0.00	1.55	0.01	0.00
0.46	0.00	0.00	0.58	-3.01	1.29	0.01	-0.00
0.47	0.00	0.00	0.59	3.03	1.30	0.01	0.00
0.47	0.00	0.00	0.61	0.00	1.72	0.01	0.00
0.48	0.00	0.00	0.62	0.00	1.73	0.01	0.00
0.50	0.00	0.00	0.64	0.00	1.48	0.02	0.00
0.50	0.00	0.00	0.65	0.00	1.63	0.01	0.00
0.51	0.00	0.00	0.66	3.15	1.35	0.01	0.00
0.52	0.00	0.00	0.68	0.00	1.86	0.01	0.00
0.53	0.00	0.00	0.69	0.00	1.85	0.01	0.00
0.53	0.00	0.00	0.70	-3.22	1.38	0.01	-0.00
0.54	0.00	0.00	0.71	3.34	1.43	0.01	0.00
0.55	0.00	0.00	0.72	-3.31	1.42	0.01	-0.00
0.55	0.00	0.00	0.73	0.00	1.82	0.01	0.00
0.56	0.00	0.00	0.74	3.18	1.36	0.01	0.00
0.57	0.00	0.00	0.76	0.00	1.89	0.01	0.00
0.58	0.00	0.00	0.77	-3.24	1.39	0.01	-0.00
0.58	0.00	0.00	0.78	0.00	1.90	0.01	0.00
0.59	0.00	0.00	0.79	0.00	0.93	0.01	0.00
0.60	0.00	0.00	0.80	0.00	1.92	0.01	0.00
0.61	0.00	0.00	0.81	3.33	1.43	0.01	0.00
0.61	0.00	0.00	0.82	-3.30	1.41	0.01	-0.00
