t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.41	0.00	0.00	0.01	6.56	0.13	0.01	0.00
0.47	0.01	0.00	0.02	15.97	0.27	0.01	0.01
0.52	0.02	0.00	0.04	19.26	0.47	0.02	0.01
0.57	0.03	0.00	0.06	21.61	0.40	0.02	0.01
0.62	0.04	0.00	0.08	21.45	0.27	0.01	0.01
0.67	0.05	0.00	0.09	20.66	0.27	0.01	0.01
0.72	0.06	0.00	0.10	20.66	0.13	0.01	0.01
0.77	0.07	0.00	0.10	20.20	0.07	0.00	0.01
0.82	0.08	0.01	0.11	19.72	0.13	0.01	0.01
0.87	0.09	0.01	0.10	19.26	-0.07	-0.00	0.01
0.92	0.10	0.01	0.11	20.19	0.07	0.00	0.01
0.97	0.11	0.01	0.11	19.26	0.07	0.00	0.01
1.02	0.12	0.01	0.12	19.68	0.13	0.01	0.01
1.07	0.13	0.01	0.12	19.26	0.07	0.00	0.01
1.12	0.14	0.01	0.13	19.73	0.13	0.01	0.01
1.17	0.15	0.01	0.13	18.79	0.00	0.00	0.01
1.22	0.16	0.01	0.13	18.79	0.00	0.00	0.01
1.27	0.17	0.02	0.13	19.26	0.07	0.00	0.01
1.32	0.18	0.02	0.13	18.31	-0.07	-0.00	0.01
1.37	0.19	0.02	0.12	19.26	-0.07	-0.00	0.01
1.42	0.20	0.02	0.12	19.72	-0.13	-0.01	0.01
1.47	0.21	0.02	0.11	19.26	-0.07	-0.00	0.01
1.52	0.22	0.02	0.11	19.73	-0.13	-0.01	0.01
1.57	0.23	0.02	0.10	18.32	-0.20	-0.01	0.01
1.62	0.24	0.02	0.09	19.71	-0.13	-0.01	0.01
1.67	0.25	0.02	0.08	19.14	-0.20	-0.01	0.01
1.72	0.26	0.03	0.07	18.68	-0.27	-0.01	0.01
1.77	0.27	0.03	0.05	18.79	-0.27	-0.01	0.01
1.82	0.27	0.03	0.05	18.76	-0.13	-0.01	0.01
1.87	0.28	0.03	0.04	19.25	-0.20	-0.01	0.01
1.92	0.29	0.03	0.03	19.24	-0.20	-0.01	0.01
1.97	0.30	0.03	0.02	19.73	-0.13	-0.01	0.01
2.02	0.31	0.03	0.01	19.22	-0.20	-0.01	0.01
2.07	0.32	0.03	-0.00	19.24	-0.20	-0.01	0.01
2.12	0.33	0.03	-0.02	19.23	-0.34	-0.02	0.01
2.17	0.34	0.03	-0.03	19.24	-0.34	-0.02	0.01
2.22	0.35	0.03	-0.05	19.67	-0.40	-0.02	0.01
2.27	0.36	0.03	-0.07	19.72	-0.40	-0.02	0.01
2.32	0.37	0.03	-0.10	19.23	-0.47	-0.02	0.01
2.37	0.38	0.02	-0.12	19.72	-0.40	-0.02	0.01
2.42	0.39	0.02	-0.14	19.71	-0.40	-0.02	0.01
2.47	0.40	0.02	-0.16	19.73	-0.40	-0.02	0.01
2.52	0.41	0.02	-0.18	19.24	-0.47	-0.02	0.01
2.57	0.42	0.02	-0.20	19.73	-0.40	-0.02	0.01
2.62	0.43	0.02	-0.22	19.18	-0.33	-0.02	0.01
2.67	0.44	0.01	-0.24	18.78	-0.40	-0.02	0.01
2.72	0.45	0.01	-0.26	18.30	-0.34	-0.02	0.01
2.78	0.46	0.01	-0.27	18.02	-0.33	-0.02	0.01
2.83	0.47	0.01	-0.28	19.24	-0.20	-0.01	0.01
2.88	0.48	0.00	-0.30	18.79	-0.27	-0.01	0.01
2.93	0.48	0.00	-0.30	19.69	-0.13	-0.01	0.01
2.98	0.49	-0.00	-0.32	18.77	-0.27	-0.01	0.01
3.03	0.50	-0.01	-0.32	19.69	-0.13	-0.01	0.01
3.08	0.51	-0.01	-0.33	18.79	-0.13	-0.01	0.01
3.13	0.52	-0.01	-0.34	18.78	-0.13	-0.01	0.01
3.18	0.53	-0.01	-0.34	19.73	-0.13	-0.01	0.01
3.23	0.54	-0.02	-0.35	19.25	-0.07	-0.00	0.01
3.28	0.55	-0.02	-0.35	18.79	0.00	0.00	0.01
3.33	0.56	-0.02	-0.34	19.86	0.07	0.00	0.01
3.38	0.57	-0.03	-0.34	18.80	0.00	0.00	0.01
3.43	0.58	-0.03	-0.34	20.13	0.07	0.00	0.01
3.48	0.58	-0.03	-0.34	18.32	0.07	0.00	0.01
3.53	0.59	-0.04	-0.33	19.72	0.13	0.01	0.01
3.58	0.60	-0.04	-0.32	19.26	0.20	0.01	0.01
3.63	0.61	-0.04	-0.31	19.23	0.20	0.01	0.01
3.68	0.62	-0.05	-0.30	19.25	0.20	0.01	0.01
3.73	0.63	-0.05	-0.28	19.70	0.40	0.02	0.01
3.78	0.64	-0.05	-0.26	19.26	0.47	0.02	0.01
3.83	0.65	-0.05	-0.24	10.79	0.33	0.02	0.01
3.88	0.65	-0.05	-0.22	2.35	0.34	0.02	0.00
3.93	0.65	-0.05	-0.21	0.94	0.27	0.01	0.00
3.98	0.65	-0.05	-0.20	0.00	0.27	0.01	0.00
4.03	0.65	-0.05	-0.19	-0.94	0.13	0.01	-0.00
4.08	0.65	-0.05	-0.18	0.00	0.27	0.01	0.00
4.13	0.65	-0.05	-0.16	0.47	0.20	0.01	0.00
4.18	0.65	-0.05	-0.14	0.94	0.40	0.02	0.00
