t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.41	0.00	0.00	0.01	0.00	0.13	0.01	0.00
0.46	-0.00	-0.00	0.02	-0.47	0.34	0.02	-0.00
0.52	-0.00	0.00	0.04	0.47	0.33	0.02	0.00
0.57	-0.00	0.00	0.05	0.00	0.27	0.01	0.00
0.62	-0.00	0.00	0.07	0.00	0.27	0.01	0.00
0.67	0.00	0.00	0.08	0.47	0.34	0.02	0.00
0.72	0.00	0.00	0.10	0.00	0.27	0.01	0.00
0.77	0.00	0.00	0.12	0.00	0.40	0.02	0.00
0.82	0.00	-0.00	0.13	-0.47	0.34	0.02	-0.00
0.87	0.00	0.00	0.15	0.94	0.40	0.02	0.00
0.92	0.00	0.00	0.17	0.00	0.27	0.01	0.00
0.97	0.00	0.00	0.19	-0.47	0.34	0.02	-0.00
1.02	0.00	0.00	0.21	0.00	0.40	0.02	0.00
1.07	0.00	0.00	0.22	0.00	0.27	0.01	0.00
1.12	0.00	0.00	0.24	0.00	0.40	0.02	0.00
1.17	0.00	0.00	0.25	0.00	0.27	0.01	0.00
1.22	0.00	-0.00	0.27	-0.47	0.34	0.02	-0.00
1.27	0.00	0.00	0.29	0.47	0.34	0.02	0.00
1.33	0.00	-0.00	0.31	-0.37	0.37	0.02	-0.00
1.38	0.00	0.00	0.33	0.47	0.34	0.02	0.00
1.43	0.00	-0.00	0.34	-0.47	0.34	0.02	-0.00
1.48	0.00	0.00	0.36	0.47	0.34	0.02	0.00
1.54	0.00	-0.00	0.38	-0.44	0.31	0.02	-0.00
1.59	-0.00	-0.00	0.39	-0.47	0.34	0.02	-0.00
1.64	0.00	0.00	0.41	0.94	0.40	0.02	0.00
1.69	0.00	-0.00	0.43	-0.47	0.34	0.02	-0.00
1.74	0.00	-0.00	0.44	0.00	0.27	0.01	0.00
1.79	0.00	0.00	0.47	0.47	0.47	0.02	0.00
1.84	0.00	0.00	0.48	0.00	0.27	0.01	0.00
1.89	0.00	-0.00	0.50	-0.47	0.34	0.02	-0.00
1.94	0.00	-0.00	0.51	0.00	0.27	0.01	0.00
1.99	0.00	-0.00	0.53	0.00	0.40	0.02	0.00
2.04	0.00	-0.00	0.55	0.00	0.40	0.02	0.00
2.09	0.00	-0.00	0.57	0.00	0.27	0.01	0.00
2.14	0.00	-0.00	0.58	0.00	0.27	0.01	0.00
2.19	0.00	-0.00	0.60	0.00	0.40	0.02	0.00
2.24	0.00	0.00	0.62	0.47	0.34	0.02	0.00
2.29	0.00	-0.00	0.63	-0.47	0.34	0.02	-0.00
2.34	0.00	0.00	0.65	0.47	0.34	0.02	0.00
2.39	0.00	-0.00	0.67	-0.47	0.34	0.02	-0.00
2.44	0.00	-0.00	0.68	0.00	0.27	0.01	0.00
2.49	0.00	-0.00	0.70	0.00	0.40	0.02	0.00
2.54	0.00	-0.00	0.71	0.00	0.27	0.01	0.00
2.59	-0.00	-0.00	0.73	-0.47	0.34	0.02	-0.00
2.64	0.00	-0.00	0.75	0.47	0.34	0.02	0.00
2.69	0.00	-0.00	0.76	0.00	0.27	0.01	0.00
2.74	0.00	-0.00	0.78	0.00	0.40	0.02	0.00
2.79	0.00	-0.00	0.79	0.00	0.27	0.01	0.00
2.84	-0.00	-0.00	0.81	-0.47	0.34	0.02	-0.00
2.89	0.00	-0.00	0.83	0.47	0.33	0.02	0.00
2.94	0.00	-0.00	0.85	0.00	0.40	0.02	0.00
2.99	0.00	-0.00	0.86	0.00	0.27	0.01	0.00
3.04	-0.00	-0.00	0.88	-0.47	0.34	0.02	-0.00
3.09	-0.00	-0.00	0.89	0.00	0.27	0.01	0.00
3.14	-0.00	-0.00	0.91	0.00	0.40	0.02	0.00
3.19	0.00	-0.00	0.93	0.47	0.34	0.02	0.00
3.24	-0.00	-0.00	0.95	-0.47	0.33	0.02	-0.00
3.29	-0.00	-0.00	0.96	0.00	0.27	0.01	0.00
3.34	-0.00	-0.00	0.98	0.47	0.47	0.02	0.00
3.39	-0.00	-0.00	1.00	0.00	0.27	0.01	0.00
3.44	-0.00	-0.00	1.01	-0.47	0.34	0.02	-0.00
3.49	-0.00	-0.00	1.03	0.00	0.40	0.02	0.00
3.54	-0.00	-0.00	1.05	0.47	0.33	0.02	0.00
3.59	-0.00	-0.00	1.07	-0.47	0.34	0.02	-0.00
3.64	-0.00	-0.00	1.08	0.47	0.33	0.02	0.00
3.69	0.00	0.00	1.10	0.47	0.34	0.02	0.00
3.74	-0.00	-0.00	1.12	-0.47	0.34	0.02	-0.00
3.79	0.00	0.00	1.13	0.47	0.34	0.02	0.00
3.84	0.00	0.00	1.15	0.00	0.40	0.02	0.00
3.90	-0.00	-0.00	1.17	-0.42	0.30	0.02	-0.00
3.95	-0.00	-0.00	1.19	0.00	0.40	0.02	0.00
4.00	0.00	0.00	1.21	0.47	0.34	0.02	0.00
4.05	0.00	-0.00	1.23	-0.47	0.34	0.02	-0.00
4.10	0.00	0.00	1.24	0.47	0.34	0.02	0.00
4.15	0.00	0.00	1.26	0.00	0.27	0.01	0.00
4.20	0.00	0.00	1.28	0.00	0.40	0.02	0.00
4.25	0.00	-0.00	1.29	-0.47	0.34	0.02	-0.00
