t	x	y	th	v*100	w	dTh	dSi
0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.07	0.00	0.00	0.02	0.47	0.33	0.02	0.00
0.12	0.00	0.00	0.07	0.47	1.14	0.06	0.00
0.17	0.00	-0.00	0.13	-0.94	1.21	0.06	-0.00
0.22	0.00	-0.00	0.22	0.00	1.61	0.08	0.00
0.27	0.00	-0.00	0.30	0.00	1.61	0.08	0.00
0.32	0.00	-0.00	0.37	0.00	1.48	0.07	0.00
0.37	0.00	-0.00	0.44	0.00	1.48	0.07	0.00
0.42	-0.00	-0.00	0.52	-0.47	1.55	0.08	-0.00
0.47	-0.00	-0.00	0.60	0.00	1.48	0.07	0.00
0.52	-0.00	-0.00	0.67	0.47	1.54	0.08	0.00
0.57	0.00	0.00	0.75	0.94	1.61	0.08	0.00
0.62	0.00	0.00	0.83	-0.47	1.54	0.08	-0.00
0.67	0.00	0.00	0.91	0.47	1.54	0.08	0.00
0.72	0.00	0.00	0.99	0.00	1.61	0.08	0.00
0.77	0.00	0.00	1.07	0.00	1.61	0.08	0.00
0.82	0.00	0.00	1.14	0.00	1.48	0.07	0.00
0.87	0.00	0.00	1.22	-0.47	1.54	0.08	-0.00
0.92	0.00	0.00	1.30	0.47	1.54	0.08	0.00
0.97	0.00	0.00	1.38	0.47	1.54	0.08	0.00
1.02	0.00	0.00	1.45	-0.47	1.54	0.08	-0.00
1.07	0.00	0.00	1.53	0.00	1.48	0.07	0.00
1.12	0.00	0.00	1.61	0.00	1.61	0.08	0.00
1.17	0.00	0.00	1.66	1.88	1.07	0.05	0.00
1.22	-0.00	0.00	1.67	6.58	0.13	0.01	0.00
1.27	-0.00	0.01	1.66	7.52	-0.27	-0.01	0.00
1.32	-0.00	0.01	1.64	8.93	-0.34	-0.02	0.00
1.37	-0.00	0.02	1.62	9.87	-0.47	-0.02	0.00
1.42	-0.00	0.02	1.59	9.40	-0.54	-0.03	0.00
1.47	-0.00	0.03	1.57	9.40	-0.40	-0.02	0.00
1.52	-0.00	0.03	1.54	9.87	-0.47	-0.02	0.00
1.57	-0.00	0.04	1.51	9.87	-0.60	-0.03	0.00
1.62	-0.00	0.04	1.49	9.40	-0.40	-0.02	0.00
1.67	-0.00	0.05	1.47	9.87	-0.47	-0.02	0.00
1.72	0.00	0.05	1.44	9.40	-0.54	-0.03	0.00
1.77	0.00	0.06	1.42	9.86	-0.47	-0.02	0.00
1.82	0.00	0.06	1.39	10.34	-0.54	-0.03	0.01
1.87	0.00	0.07	1.37	9.39	-0.54	-0.03	0.00
1.92	0.00	0.07	1.34	9.84	-0.47	-0.02	0.00
1.97	0.01	0.08	1.32	9.85	-0.47	-0.02	0.00
2.02	0.01	0.08	1.30	9.87	-0.47	-0.02	0.00
2.07	0.01	0.09	1.27	10.34	-0.54	-0.03	0.01
2.12	0.01	0.09	1.24	9.40	-0.54	-0.03	0.00
2.17	0.01	0.09	1.22	9.87	-0.47	-0.02	0.00
2.22	0.01	0.10	1.20	9.40	-0.40	-0.02	0.00
2.27	0.01	0.10	1.17	9.40	-0.54	-0.03	0.00
2.32	0.02	0.11	1.15	9.87	-0.47	-0.02	0.00
2.37	0.02	0.11	1.12	10.34	-0.54	-0.03	0.01
2.42	0.02	0.12	1.09	9.40	-0.54	-0.03	0.00
2.47	0.02	0.12	1.07	9.40	-0.40	-0.02	0.00
2.52	0.03	0.13	1.05	9.87	-0.47	-0.02	0.00
2.57	0.03	0.13	1.02	9.38	-0.54	-0.03	0.00
2.62	0.03	0.13	1.00	10.79	-0.47	-0.02	0.01
2.67	0.03	0.14	0.97	9.86	-0.60	-0.03	0.00
2.72	0.04	0.14	0.95	9.40	-0.40	-0.02	0.00
2.77	0.04	0.15	0.93	9.39	-0.40	-0.02	0.00
