t	x	y	th	v*100	w	dTh	dSi
0.22	0.00	-0.00	-0.00	0.11	-0.02	-0.00	0.00
0.27	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00
0.32	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00
0.37	0.00	-0.00	-0.00	0.00	0.00	0.00	0.00
0.42	0.00	-0.00	0.02	-0.47	0.47	0.02	-0.00
0.47	0.00	0.00	0.06	0.47	0.74	0.04	0.00
0.52	0.00	0.00	0.11	0.00	1.07	0.05	0.00
0.57	0.00	0.00	0.16	0.00	1.07	0.05	0.00
0.62	0.00	0.00	0.22	0.94	1.07	0.05	0.00
0.67	0.00	0.00	0.27	0.00	1.07	0.05	0.00
0.72	0.00	0.00	0.32	-0.47	1.01	0.05	-0.00
0.77	0.00	0.00	0.38	0.00	1.07	0.05	0.00
0.82	0.00	0.00	0.43	0.47	1.01	0.05	0.00
0.87	0.00	0.00	0.48	-0.47	1.01	0.05	-0.00
0.92	0.00	0.00	0.53	0.00	1.07	0.05	0.00
0.97	0.00	0.00	0.59	0.00	1.07	0.05	0.00
1.02	0.00	-0.00	0.64	-0.47	1.01	0.05	-0.00
1.09	0.00	0.00	0.71	0.34	1.03	0.07	0.00
1.14	0.00	-0.00	0.76	-0.47	1.00	0.05	-0.00
1.19	0.00	-0.00	0.81	-0.47	1.01	0.05	-0.00
1.24	0.00	-0.00	0.86	0.47	1.00	0.05	0.00
1.29	0.00	-0.00	0.91	0.00	1.07	0.05	0.00
1.34	0.00	-0.00	0.97	0.00	1.07	0.05	0.00
1.39	0.00	-0.00	1.02	-0.47	1.00	0.05	-0.00
1.44	0.00	-0.00	1.07	-0.47	1.00	0.05	-0.00
1.49	0.00	-0.00	1.11	0.00	0.94	0.05	0.00
1.55	-0.00	-0.00	1.16	-0.47	1.01	0.05	-0.00
1.60	-0.00	-0.00	1.22	0.00	1.07	0.05	0.00
1.65	-0.00	-0.00	1.27	0.00	1.07	0.05	0.00
1.70	0.00	-0.00	1.32	0.47	1.01	0.05	0.00
1.75	0.00	-0.00	1.38	0.00	1.07	0.05	0.00
1.80	0.00	-0.00	1.43	0.00	1.07	0.05	0.00
1.85	0.00	-0.00	1.48	0.47	1.01	0.05	0.00
1.90	0.00	-0.00	1.53	0.00	1.07	0.05	0.00
1.95	0.00	-0.00	1.59	-0.47	1.01	0.05	-0.00
2.00	0.00	-0.00	1.63	0.00	0.94	0.05	0.00
2.05	0.00	-0.00	1.68	0.47	1.01	0.05	0.00
2.10	0.00	-0.00	1.74	0.00	1.07	0.05	0.00
2.15	0.00	-0.00	1.79	0.00	1.07	0.05	0.00
2.20	-0.00	-0.00	1.84	0.47	1.01	0.05	0.00
2.25	0.00	-0.00	1.89	-0.47	1.01	0.05	-0.00
2.30	0.00	-0.00	1.95	0.00	1.07	0.05	0.00
2.35	-0.00	-0.00	2.00	0.47	1.01	0.05	0.00
2.40	-0.00	0.00	2.04	6.58	0.81	0.04	0.00
2.45	-0.01	0.01	2.05	16.44	0.34	0.02	0.01
2.50	-0.01	0.02	2.06	20.19	0.20	0.01	0.01
2.55	-0.02	0.03	2.06	21.60	-0.13	-0.01	0.01
2.60	-0.02	0.04	2.03	22.07	-0.47	-0.02	0.01
2.65	-0.02	0.05	2.00	22.06	-0.74	-0.04	0.01
2.70	-0.03	0.06	1.96	21.12	-0.74	-0.04	0.01
2.75	-0.03	0.07	1.93	19.69	-0.67	-0.03	0.01
2.80	-0.04	0.08	1.90	20.19	-0.47	-0.02	0.01
2.85	-0.04	0.09	1.88	19.25	-0.34	-0.02	0.01
2.90	-0.04	0.10	1.88	19.71	-0.13	-0.01	0.01
2.95	-0.04	0.10	1.88	18.30	0.07	0.00	0.01
3.00	-0.05	0.11	1.90	18.28	0.33	0.02	0.01
3.05	-0.05	0.12	1.93	18.31	0.60	0.03	0.01
3.10	-0.05	0.13	1.97	18.30	0.74	0.04	0.01
3.15	-0.06	0.14	2.00	18.31	0.74	0.04	0.01
3.20	-0.06	0.15	2.05	18.75	0.94	0.05	0.01
3.25	-0.07	0.16	2.10	18.78	0.94	0.05	0.01
3.30	-0.07	0.16	2.14	18.30	0.87	0.04	0.01
3.35	-0.08	0.17	2.18	18.31	0.87	0.04	0.01
3.40	-0.08	0.18	2.23	18.30	0.87	0.04	0.01
3.45	-0.09	0.19	2.27	16.85	0.80	0.04	0.01
3.50	-0.09	0.19	2.31	17.33	0.87	0.04	0.01
3.55	-0.10	0.20	2.35	15.97	0.80	0.04	0.01
3.60	-0.10	0.20	2.40	16.42	0.87	0.04	0.01
3.65	-0.11	0.21	2.44	19.26	0.87	0.04	0.01
3.70	-0.12	0.21	2.49	14.07	0.94	0.05	0.01
3.75	-0.12	0.22	2.54	5.17	1.01	0.05	0.00
3.81	-0.12	0.22	2.59	0.92	0.92	0.05	0.00
3.86	-0.12	0.22	2.63	0.94	0.80	0.04	0.00
3.91	-0.12	0.22	2.67	-0.47	0.87	0.04	-0.00
3.96	-0.12	0.22	2.72	-0.94	0.94	0.05	-0.00
4.01	-0.12	0.22	2.77	-0.47	1.01	0.05	-0.00
4.06	-0.12	0.22	2.82	0.00	1.07	0.05	0.00
4.11	-0.12	0.22	2.87	0.47	1.01	0.05	0.00
4.16	-0.12	0.22	2.92	0.47	1.01	0.05	0.00
4.21	-0.12	0.22	2.98	0.00	1.07	0.05	0.00
4.26	-0.12	0.22	3.03	0.00	1.07	0.05	0.00
4.31	-0.12	0.22	3.08	0.47	1.01	0.05	0.00
4.36	-0.12	0.22	3.13	-0.47	1.01	0.05	-0.00
4.41	-0.12	0.22	-3.10	-0.47	1.01	0.05	-0.00
4.46	-0.12	0.22	-3.05	0.47	1.01	0.05	0.00
4.51	-0.12	0.22	-3.00	0.00	1.07	0.05	0.00
4.56	-0.12	0.22	-2.94	0.00	1.07	0.05	0.00
4.61	-0.12	0.22	-2.89	0.00	1.07	0.05	0.00
4.66	-0.12	0.22	-2.84	0.00	1.07	0.05	0.00
4.71	-0.12	0.22	-2.79	0.47	1.00	0.05	0.00
4.76	-0.12	0.22	-2.73	0.00	1.07	0.05	0.00
4.81	-0.12	0.22	-2.68	0.00	0.94	0.05	0.00
4.86	-0.12	0.22	-2.63	0.00	1.07	0.05	0.00
4.91	-0.12	0.22	-2.58	0.00	1.07	0.05	0.00
4.96	-0.12	0.22	-2.53	-0.47	1.01	0.05	-0.00
5.01	-0.12	0.22	-2.48	0.47	1.01	0.05	0.00
5.06	-0.12	0.22	-2.42	0.00	1.07	0.05	0.00
5.11	-0.12	0.22	-2.37	0.00	1.07	0.05	0.00
5.16	-0.12	0.22	-2.32	0.47	1.01	0.05	0.00
5.21	-0.12	0.22	-2.26	0.00	1.07	0.05	0.00
5.26	-0.12	0.22	-2.21	0.00	1.07	0.05	0.00
5.31	-0.12	0.22	-2.16	0.00	1.07	0.05	0.00
5.36	-0.12	0.21	-2.11	1.41	0.87	0.04	0.00
5.41	-0.12	0.21	-2.06	11.72	1.00	0.05	0.01
5.46	-0.13	0.20	-2.02	17.86	0.94	0.05	0.01
5.51	-0.13	0.19	-1.97	19.24	0.87	0.04	0.01
5.56	-0.14	0.18	-1.94	19.73	0.67	0.03	0.01
5.61	-0.14	0.17	-1.92	19.73	0.40	0.02	0.01
5.66	-0.14	0.17	-1.91	19.26	0.20	0.01	0.01
5.71	-0.15	0.16	-1.91	18.68	-0.13	-0.01	0.01
5.76	-0.15	0.15	-1.93	18.75	-0.27	-0.01	0.01
5.81	-0.15	0.14	-1.94	18.25	-0.33	-0.02	0.01
5.86	-0.16	0.13	-1.96	18.79	-0.40	-0.02	0.01
5.91	-0.16	0.12	-1.98	19.72	-0.27	-0.01	0.01
5.96	-0.16	0.11	-1.99	21.60	-0.27	-0.01	0.01
6.01	-0.17	0.10	-2.00	18.75	-0.13	-0.01	0.01
6.07	-0.17	0.09	-2.00	16.55	0.00	0.00	0.01
6.12	-0.17	0.09	-1.99	15.00	0.13	0.01	0.01
6.17	-0.18	0.08	-1.99	13.36	0.07	0.00	0.01
6.22	-0.18	0.08	-1.98	12.20	0.13	0.01	0.01
6.27	-0.18	0.07	-1.97	11.73	0.20	0.01	0.01
6.32	-0.18	0.07	-1.97	7.99	0.07	0.00	0.00
6.37	-0.18	0.06	-1.96	7.04	0.07	0.00	0.00
6.42	-0.19	0.06	-1.96	9.86	0.07	0.00	0.00
6.47	-0.19	0.05	-1.96	11.28	0.00	0.00	0.01
6.52	-0.19	0.05	-1.96	12.21	0.00	0.00	0.01
6.57	-0.19	0.04	-1.96	13.15	0.00	0.00	0.01
6.62	-0.20	0.04	-1.97	12.21	-0.13	-0.01	0.01
6.67	-0.20	0.03	-1.96	11.75	0.07	0.00	0.01
6.72	-0.20	0.03	-1.96	11.26	0.00	0.00	0.01
6.77	-0.20	0.02	-1.97	11.45	-0.07	-0.00	0.01
6.82	-0.20	0.01	-1.97	12.19	0.00	0.00	0.01
6.87	-0.21	0.01	-1.96	12.67	0.07	0.00	0.01
6.92	-0.21	0.00	-1.97	12.67	-0.07	-0.00	0.01
6.97	-0.21	-0.00	-1.97	12.21	0.00	0.00	0.01
7.02	-0.21	-0.01	-1.97	11.27	0.00	0.00	0.01
7.07	-0.22	-0.01	-1.96	11.69	0.07	0.00	0.01
7.12	-0.22	-0.02	-1.96	12.20	0.00	0.00	0.01
7.17	-0.22	-0.02	-1.97	11.74	-0.07	-0.00	0.01
7.22	-0.22	-0.03	-1.97	12.20	0.00	0.00	0.01
7.27	-0.23	-0.04	-1.97	12.21	0.00	0.00	0.01
7.32	-0.23	-0.04	-1.96	11.72	0.07	0.00	0.01
7.37	-0.23	-0.05	-1.96	12.21	0.00	0.00	0.01
7.42	-0.23	-0.05	-1.97	11.74	-0.07	-0.00	0.01
7.47	-0.23	-0.06	-1.96	11.74	0.07	0.00	0.01
7.52	-0.24	-0.06	-1.97	11.74	-0.07	-0.00	0.01
7.57	-0.24	-0.07	-1.96	11.74	0.07	0.00	0.01
7.62	-0.24	-0.07	-1.97	11.73	-0.07	-0.00	0.01
7.67	-0.24	-0.08	-1.96	11.72	0.07	0.00	0.01
7.72	-0.25	-0.08	-1.96	11.73	0.07	0.00	0.01
7.77	-0.25	-0.09	-1.96	11.20	0.00	0.00	0.01
7.82	-0.25	-0.10	-1.96	11.27	0.00	0.00	0.01
7.88	-0.25	-0.10	-1.96	11.26	0.00	0.00	0.01
7.93	-0.25	-0.11	-1.96	11.24	0.00	0.00	0.01
7.98	-0.26	-0.11	-1.96	11.20	0.00	0.00	0.01
8.03	-0.26	-0.12	-1.96	11.26	0.00	0.00	0.01
8.08	-0.26	-0.12	-1.96	11.28	0.00	0.00	0.01
8.13	-0.26	-0.13	-1.96	10.78	-0.07	-0.00	0.01
8.18	-0.27	-0.13	-1.96	10.32	0.00	0.00	0.01
8.23	-0.27	-0.14	-1.96	9.39	0.00	0.00	0.00
8.28	-0.27	-0.14	-1.97	3.29	-0.07	-0.00	0.00
8.33	-0.27	-0.14	-1.97	0.94	0.00	0.00	0.00
