t	x	y	th	v*100	w	dTh	dSi
0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.42	-0.00	-0.00	0.02	-0.94	0.40	0.02	-0.00
0.47	-0.00	-0.00	0.06	0.00	0.80	0.04	0.00
0.52	-0.00	-0.00	0.10	0.00	0.81	0.04	0.00
0.57	-0.00	0.00	0.15	0.94	1.07	0.05	0.00
0.62	-0.00	0.00	0.21	0.00	1.07	0.05	0.00
0.67	-0.00	0.00	0.26	0.00	0.94	0.05	0.00
0.72	-0.00	0.00	0.31	0.00	1.07	0.05	0.00
0.77	-0.00	-0.00	0.36	-0.47	1.01	0.05	-0.00
0.82	-0.00	-0.00	0.41	-0.47	1.00	0.05	-0.00
0.87	-0.00	-0.00	0.47	0.45	1.10	0.06	0.00
0.92	-0.00	-0.00	0.52	-0.47	1.01	0.05	-0.00
0.98	-0.00	-0.00	0.57	0.47	1.01	0.05	0.00
1.03	-0.00	-0.00	0.62	0.00	1.07	0.05	0.00
1.08	-0.00	-0.00	0.68	0.00	1.07	0.05	0.00
1.13	-0.00	-0.00	0.73	0.00	1.07	0.05	0.00
1.18	-0.00	0.00	0.78	0.47	1.01	0.05	0.00
1.23	-0.00	-0.00	0.83	-0.47	1.01	0.05	-0.00
1.28	-0.00	0.00	0.89	0.47	1.14	0.06	0.00
1.33	-0.00	0.00	0.94	0.00	1.07	0.05	0.00
1.38	-0.00	0.00	0.99	0.00	0.94	0.05	0.00
1.43	-0.00	0.00	1.04	0.00	1.07	0.05	0.00
1.48	-0.00	0.00	1.10	0.00	1.07	0.05	0.00
1.53	-0.00	0.00	1.15	0.00	1.07	0.05	0.00
1.58	-0.00	-0.00	1.20	-0.47	1.01	0.05	-0.00
1.63	-0.00	0.00	1.25	0.47	1.00	0.05	0.00
1.68	-0.00	0.00	1.31	0.00	1.07	0.05	0.00
1.73	-0.00	0.00	1.36	0.00	1.07	0.05	0.00
1.78	-0.00	0.00	1.41	0.47	1.01	0.05	0.00
1.83	-0.00	0.00	1.46	0.47	1.01	0.05	0.00
1.88	-0.00	0.00	1.51	0.00	1.07	0.05	0.00
