t	x	y	th	v*100	w	dTh	dSi
0.21	-0.00	0.00	-0.00	-0.11	-0.02	-0.00	-0.00
0.26	0.00	0.00	0.00	7.52	0.13	0.01	0.00
0.31	0.01	0.00	0.01	18.34	0.07	0.00	0.01
0.36	0.02	0.00	0.01	23.52	0.13	0.01	0.01
0.41	0.04	0.00	0.01	26.34	0.00	0.00	0.01
0.46	0.05	0.00	0.01	26.34	0.00	0.00	0.01
0.51	0.06	0.00	0.02	25.87	0.07	0.00	0.01
0.56	0.08	0.00	0.01	24.46	-0.13	-0.01	0.01
0.61	0.09	0.00	0.01	23.05	-0.07	-0.00	0.01
0.66	0.10	0.00	0.01	23.45	0.00	0.00	0.01
0.71	0.11	0.00	0.01	25.32	0.00	0.00	0.01
0.76	0.12	0.00	0.01	25.36	0.00	0.00	0.01
0.81	0.14	0.00	0.01	24.42	0.00	0.00	0.01
0.86	0.15	0.00	0.01	25.37	0.00	0.00	0.01
0.92	0.16	0.00	0.01	24.90	0.07	0.00	0.01
0.97	0.17	0.00	0.01	20.20	0.07	0.00	0.01
1.02	0.18	0.00	0.04	7.05	0.60	0.03	0.00
1.07	0.18	0.00	0.09	1.41	0.87	0.04	0.00
1.12	0.18	0.00	0.13	0.00	0.81	0.04	0.00
1.17	0.18	0.00	0.18	0.47	1.01	0.05	0.00
1.22	0.18	0.00	0.23	-1.41	1.01	0.05	-0.00
1.27	0.18	0.00	0.28	-0.94	0.94	0.05	-0.00
1.32	0.18	0.00	0.33	0.00	1.07	0.05	0.00
1.37	0.18	0.00	0.38	0.94	1.07	0.05	0.00
1.42	0.18	0.00	0.43	0.00	0.94	0.05	0.00
1.47	0.18	0.00	0.48	0.00	1.07	0.05	0.00
1.52	0.18	0.00	0.54	0.47	1.01	0.05	0.00
1.57	0.18	0.00	0.59	-0.47	1.01	0.05	-0.00
1.62	0.18	0.00	0.63	0.00	0.94	0.05	0.00
1.67	0.18	0.00	0.69	0.00	1.07	0.05	0.00
1.72	0.18	0.00	0.74	0.00	1.07	0.05	0.00
1.77	0.18	0.00	0.79	0.00	0.94	0.05	0.00
1.82	0.18	0.00	0.83	0.00	0.94	0.05	0.00
1.87	0.18	0.00	0.89	0.00	1.07	0.05	0.00
1.92	0.18	0.00	0.93	-0.47	0.87	0.04	-0.00
1.97	0.18	0.00	0.99	0.00	1.07	0.05	0.00
2.02	0.18	0.00	1.03	-0.94	0.94	0.05	-0.00
2.07	0.18	0.00	1.08	0.47	1.01	0.05	0.00
2.12	0.18	0.00	1.14	0.00	1.07	0.05	0.00
2.17	0.18	0.00	1.18	0.00	0.94	0.05	0.00
2.22	0.18	0.00	1.24	-0.47	1.01	0.05	-0.00
2.27	0.18	0.00	1.29	0.00	1.07	0.05	0.00
2.32	0.18	0.00	1.34	0.94	1.07	0.05	0.00
2.37	0.18	0.00	1.39	-0.47	1.01	0.05	-0.00
2.42	0.18	0.00	1.45	0.00	1.07	0.05	0.00
2.47	0.18	0.00	1.50	0.00	1.07	0.05	0.00
2.52	0.18	0.00	1.55	0.00	0.94	0.05	0.00
2.57	0.18	0.00	1.61	0.47	1.14	0.06	0.00
2.62	0.18	0.00	1.66	0.47	1.01	0.05	0.00
2.67	0.18	0.00	1.70	4.23	0.87	0.04	0.00
2.72	0.17	0.01	1.72	16.46	0.47	0.02	0.01
2.77	0.17	0.02	1.74	21.16	0.34	0.02	0.01
2.82	0.17	0.04	1.75	25.86	0.20	0.01	0.01
2.87	0.17	0.05	1.76	25.38	0.13	0.01	0.01
2.92	0.17	0.06	1.76	26.32	0.00	0.00	0.01
2.97	0.16	0.07	1.75	25.86	-0.07	-0.00	0.01
3.02	0.16	0.09	1.75	23.98	-0.07	-0.00	0.01
3.07	0.16	0.10	1.75	24.46	0.00	0.00	0.01
3.12	0.16	0.11	1.75	24.93	-0.07	-0.00	0.01
3.17	0.15	0.12	1.75	23.51	0.00	0.00	0.01
3.22	0.15	0.13	1.74	23.99	-0.07	-0.00	0.01
3.27	0.15	0.15	1.74	24.46	0.00	0.00	0.01
3.32	0.15	0.16	1.74	24.46	0.00	0.00	0.01
3.37	0.15	0.17	1.74	20.69	-0.13	-0.01	0.01
3.42	0.15	0.17	1.70	7.53	-0.67	-0.03	0.00
3.47	0.15	0.17	1.66	2.35	-0.87	-0.04	0.00
3.52	0.15	0.17	1.61	0.47	-1.01	-0.05	0.00
3.57	0.15	0.17	1.56	0.00	-0.94	-0.05	0.00
3.62	0.15	0.17	1.51	-1.41	-1.01	-0.05	-0.00
3.67	0.15	0.17	1.46	-1.41	-1.01	-0.05	-0.00
3.72	0.15	0.17	1.41	0.00	-0.94	-0.05	0.00
3.77	0.15	0.17	1.36	0.94	-1.07	-0.05	0.00
3.82	0.15	0.17	1.31	0.00	-1.07	-0.05	0.00
3.87	0.15	0.17	1.26	-0.47	-0.87	-0.04	-0.00
3.92	0.15	0.17	1.21	-0.47	-1.01	-0.05	-0.00
3.97	0.15	0.17	1.16	0.94	-1.07	-0.05	0.00
4.02	0.15	0.17	1.10	0.00	-1.07	-0.05	0.00
4.07	0.15	0.17	1.05	0.00	-1.07	-0.05	0.00
4.12	0.15	0.17	1.00	0.00	-0.94	-0.05	0.00
4.17	0.15	0.17	0.95	0.00	-1.07	-0.05	0.00
4.22	0.15	0.17	0.90	0.00	-0.94	-0.05	0.00
4.27	0.15	0.17	0.85	0.00	-1.07	-0.05	0.00
