t	x	y	th	v*100	w	dTh	dSi
0.02	-0.00	-0.00	0.00	-1.38	0.20	0.00	-0.00
0.07	-0.00	0.00	0.02	0.47	0.33	0.02	0.00
0.12	0.00	0.00	0.07	0.47	1.01	0.05	0.00
0.17	0.00	-0.00	0.13	-0.47	1.28	0.06	-0.00
0.22	0.00	-0.00	0.21	0.00	1.48	0.07	0.00
0.27	0.00	0.00	0.29	0.47	1.55	0.08	0.00
0.32	0.00	-0.00	0.36	-0.47	1.55	0.08	-0.00
0.37	0.00	-0.00	0.44	0.00	1.61	0.08	0.00
0.42	0.00	-0.00	0.53	0.00	1.61	0.08	0.00
0.47	0.00	-0.00	0.61	0.00	1.61	0.08	0.00
0.52	0.00	-0.00	0.68	0.00	1.48	0.07	0.00
0.57	0.00	0.00	0.76	0.47	1.55	0.08	0.00
0.62	0.00	-0.00	0.83	-0.47	1.54	0.08	-0.00
0.67	0.00	0.00	0.91	0.47	1.54	0.08	0.00
0.72	0.00	0.00	0.99	0.00	1.48	0.07	0.00
0.77	0.00	0.00	1.06	0.47	1.54	0.08	0.00
0.82	0.00	0.00	1.14	0.47	1.54	0.08	0.00
0.87	0.00	0.00	1.22	0.00	1.61	0.08	0.00
0.92	0.00	0.00	1.30	0.00	1.48	0.07	0.00
0.97	0.00	0.00	1.37	-0.47	1.54	0.08	-0.00
1.02	0.00	0.00	1.45	0.47	1.54	0.08	0.00
1.07	0.00	0.00	1.53	0.00	1.61	0.08	0.00
1.12	0.00	0.00	1.61	0.00	1.48	0.07	0.00
1.17	0.00	0.00	1.66	2.35	1.01	0.05	0.00
1.22	0.00	0.01	1.66	6.58	0.13	0.01	0.00
1.27	-0.00	0.01	1.65	7.05	-0.20	-0.01	0.00
1.32	-0.00	0.01	1.64	7.99	-0.20	-0.01	0.00
1.37	-0.00	0.02	1.62	8.93	-0.47	-0.02	0.00
1.42	-0.00	0.02	1.60	8.93	-0.47	-0.02	0.00
1.47	-0.00	0.03	1.58	9.38	-0.40	-0.02	0.00
1.52	-0.00	0.03	1.55	9.85	-0.47	-0.02	0.00
1.57	-0.00	0.04	1.53	9.86	-0.47	-0.02	0.00
1.62	-0.00	0.04	1.50	10.33	-0.54	-0.03	0.01
1.67	-0.00	0.05	1.47	9.40	-0.54	-0.03	0.00
1.72	0.00	0.05	1.45	10.33	-0.54	-0.03	0.01
1.77	0.00	0.06	1.42	9.86	-0.47	-0.02	0.00
1.82	0.00	0.06	1.39	9.87	-0.60	-0.03	0.00
1.87	0.00	0.07	1.37	9.40	-0.40	-0.02	0.00
1.92	0.00	0.07	1.35	9.87	-0.47	-0.02	0.00
1.97	0.00	0.08	1.32	10.34	-0.54	-0.03	0.01
2.02	0.01	0.08	1.30	9.86	-0.47	-0.02	0.00
2.07	0.01	0.09	1.27	10.34	-0.54	-0.03	0.01
2.12	0.01	0.09	1.25	10.33	-0.54	-0.03	0.01
2.17	0.01	0.09	1.22	8.93	-0.47	-0.02	0.00
2.22	0.01	0.10	1.20	9.86	-0.47	-0.02	0.00
2.27	0.01	0.10	1.18	9.40	-0.40	-0.02	0.00
2.32	0.02	0.11	1.15	9.87	-0.60	-0.03	0.00
2.37	0.02	0.11	1.12	9.40	-0.54	-0.03	0.00
2.42	0.02	0.12	1.10	9.87	-0.47	-0.02	0.00
2.47	0.02	0.12	1.07	9.87	-0.47	-0.02	0.00
2.52	0.03	0.13	1.05	10.33	-0.54	-0.03	0.01
2.57	0.03	0.13	1.02	9.86	-0.47	-0.02	0.00
2.62	0.03	0.13	1.00	9.86	-0.47	-0.02	0.00
2.67	0.03	0.14	0.98	9.87	-0.47	-0.02	0.00
2.72	0.04	0.14	0.95	9.87	-0.47	-0.02	0.00
2.77	0.04	0.15	0.93	9.39	-0.40	-0.02	0.00
2.83	0.04	0.15	0.91	9.40	-0.54	-0.03	0.00
2.88	0.04	0.15	0.88	10.33	-0.54	-0.03	0.01
2.93	0.05	0.16	0.85	9.87	-0.47	-0.02	0.00
2.98	0.05	0.16	0.83	9.87	-0.47	-0.02	0.00
3.03	0.05	0.16	0.80	10.34	-0.54	-0.03	0.01
3.08	0.06	0.17	0.78	9.40	-0.54	-0.03	0.00
3.13	0.06	0.17	0.75	9.86	-0.47	-0.02	0.00
3.18	0.07	0.18	0.73	9.86	-0.47	-0.02	0.00
3.23	0.07	0.18	0.70	9.40	-0.54	-0.03	0.00
3.28	0.07	0.18	0.68	9.87	-0.47	-0.02	0.00
3.33	0.08	0.18	0.66	9.86	-0.47	-0.02	0.00
3.38	0.08	0.19	0.64	10.33	-0.40	-0.02	0.01
3.43	0.08	0.19	0.61	9.86	-0.60	-0.03	0.00
3.48	0.09	0.19	0.59	9.85	-0.34	-0.02	0.00
3.53	0.09	0.20	0.56	9.40	-0.54	-0.03	0.00
3.58	0.10	0.20	0.54	9.40	-0.40	-0.02	0.00
3.63	0.10	0.20	0.51	10.35	-0.54	-0.03	0.01
3.68	0.11	0.20	0.49	9.41	-0.54	-0.03	0.00
3.73	0.11	0.21	0.46	10.34	-0.54	-0.03	0.01
3.78	0.11	0.21	0.43	10.35	-0.54	-0.03	0.01
3.83	0.12	0.21	0.41	9.41	-0.54	-0.03	0.00
3.88	0.12	0.21	0.38	9.41	-0.54	-0.03	0.00
3.93	0.13	0.21	0.36	9.88	-0.47	-0.02	0.00
3.98	0.13	0.21	0.33	9.88	-0.47	-0.02	0.00
4.03	0.14	0.22	0.31	8.94	-0.47	-0.02	0.00
4.08	0.14	0.22	0.29	9.41	-0.40	-0.02	0.00
4.13	0.15	0.22	0.26	10.35	-0.54	-0.03	0.01
4.18	0.15	0.22	0.24	9.41	-0.54	-0.03	0.00
