t	x	y	th	v*100	w	dTh	dSi
0.21	-0.00	-0.00	0.00	-0.11	0.02	0.00	-0.00
0.26	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.31	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	4.69	0.00	0.00	0.00
0.41	0.01	0.00	-0.00	13.63	-0.07	-0.00	0.01
0.46	0.02	-0.00	-0.01	20.65	-0.13	-0.01	0.01
0.51	0.03	-0.00	-0.02	22.98	-0.33	-0.02	0.01
0.56	0.04	-0.00	-0.03	23.97	-0.20	-0.01	0.01
0.61	0.05	-0.00	-0.05	23.48	-0.27	-0.01	0.01
0.66	0.07	-0.00	-0.06	22.08	-0.20	-0.01	0.01
0.71	0.08	-0.00	-0.06	21.60	-0.13	-0.01	0.01
0.76	0.09	-0.00	-0.07	21.12	-0.20	-0.01	0.01
0.81	0.10	-0.00	-0.08	22.53	-0.13	-0.01	0.01
0.86	0.11	-0.00	-0.09	22.55	-0.13	-0.01	0.01
0.91	0.12	-0.01	-0.09	21.60	-0.13	-0.01	0.01
0.96	0.13	-0.01	-0.09	22.08	0.07	0.00	0.01
1.01	0.14	-0.01	-0.09	21.11	-0.07	-0.00	0.01
1.07	0.15	-0.01	-0.09	21.60	0.00	0.00	0.01
1.12	0.16	-0.01	-0.09	21.11	0.07	0.00	0.01
1.17	0.17	-0.01	-0.09	20.67	0.00	0.00	0.01
1.22	0.18	-0.01	-0.10	21.61	-0.13	-0.01	0.01
1.27	0.20	-0.01	-0.10	21.60	0.00	0.00	0.01
1.32	0.21	-0.01	-0.10	21.51	0.00	0.00	0.01
1.37	0.22	-0.01	-0.10	21.14	-0.07	-0.00	0.01
1.42	0.23	-0.02	-0.10	22.07	0.07	0.00	0.01
1.47	0.24	-0.02	-0.10	21.58	0.00	0.00	0.01
1.52	0.25	-0.02	-0.10	21.57	0.00	0.00	0.01
1.57	0.26	-0.02	-0.10	21.19	0.00	0.00	0.01
1.62	0.27	-0.02	-0.09	22.06	0.07	0.00	0.01
1.67	0.28	-0.02	-0.10	21.13	-0.07	-0.00	0.01
1.72	0.29	-0.02	-0.09	21.58	0.13	0.01	0.01
1.77	0.30	-0.02	-0.09	20.65	0.00	0.00	0.01
1.82	0.31	-0.02	-0.09	20.67	0.00	0.00	0.01
1.87	0.32	-0.03	-0.09	20.66	0.00	0.00	0.01
1.92	0.33	-0.03	-0.09	20.62	0.00	0.00	0.01
1.97	0.34	-0.03	-0.09	20.65	0.00	0.00	0.01
2.02	0.36	-0.03	-0.09	21.12	-0.07	-0.00	0.01
2.07	0.37	-0.03	-0.09	20.65	0.00	0.00	0.01
2.12	0.38	-0.03	-0.10	21.13	-0.07	-0.00	0.01
2.17	0.39	-0.03	-0.10	20.67	0.00	0.00	0.01
