t	x	y	th	v*100	w	dTh	dSi
0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.07	0.00	0.00	0.01	0.00	0.27	0.01	0.00
0.12	0.00	0.00	0.06	0.00	0.94	0.05	0.00
0.17	0.00	0.00	0.12	0.47	1.14	0.06	0.00
0.22	0.00	0.00	0.19	0.00	1.34	0.07	0.00
0.27	0.00	0.00	0.26	0.47	1.54	0.08	0.00
0.32	0.00	0.00	0.34	0.00	1.48	0.07	0.00
0.37	0.00	-0.00	0.41	-0.47	1.54	0.08	-0.00
0.42	0.00	0.00	0.49	0.47	1.54	0.08	0.00
0.47	0.00	0.00	0.57	0.00	1.48	0.07	0.00
0.52	0.00	-0.00	0.64	-0.47	1.54	0.08	-0.00
0.57	0.00	0.00	0.72	0.94	1.48	0.07	0.00
0.62	0.00	0.00	0.79	0.00	1.48	0.07	0.00
0.67	0.00	0.00	0.87	0.00	1.48	0.07	0.00
0.72	0.00	0.00	0.94	-0.47	1.54	0.08	-0.00
0.77	0.00	0.00	1.02	0.00	1.48	0.07	0.00
0.82	0.00	0.00	1.09	0.00	1.48	0.07	0.00
0.87	0.00	0.00	1.16	0.00	1.48	0.07	0.00
0.92	0.00	-0.00	1.24	-0.47	1.41	0.07	-0.00
0.97	0.00	-0.00	1.31	-0.47	1.54	0.08	-0.00
1.02	0.00	-0.00	1.39	0.00	1.48	0.07	0.00
1.07	0.00	-0.00	1.46	0.00	1.47	0.07	0.00
1.12	0.00	-0.00	1.54	-0.47	1.54	0.08	-0.00
1.17	0.00	-0.00	1.62	0.47	1.54	0.08	0.00
1.22	0.00	-0.00	1.69	0.00	1.48	0.07	0.00
1.27	0.00	0.00	1.75	2.35	1.14	0.06	0.00
1.32	-0.00	0.01	1.75	9.40	0.13	0.01	0.00
1.37	-0.00	0.01	1.74	10.97	-0.19	-0.01	0.01
1.42	-0.00	0.02	1.72	13.14	-0.54	-0.03	0.01
1.47	-0.00	0.03	1.68	15.02	-0.67	-0.03	0.01
1.52	-0.00	0.03	1.65	15.50	-0.74	-0.04	0.01
1.57	-0.00	0.04	1.61	15.03	-0.81	-0.04	0.01
1.62	-0.01	0.05	1.57	15.97	-0.67	-0.03	0.01
1.67	-0.00	0.06	1.53	15.03	-0.81	-0.04	0.01
1.72	-0.00	0.06	1.49	15.50	-0.74	-0.04	0.01
1.77	-0.00	0.07	1.46	15.03	-0.67	-0.03	0.01
1.82	-0.00	0.08	1.42	14.56	-0.74	-0.04	0.01
1.87	-0.00	0.09	1.38	15.04	-0.81	-0.04	0.01
1.93	-0.00	0.09	1.35	14.56	-0.74	-0.04	0.01
1.98	0.00	0.10	1.31	15.03	-0.81	-0.04	0.01
2.03	0.00	0.11	1.27	15.03	-0.67	-0.03	0.01
2.08	0.01	0.12	1.24	15.51	-0.74	-0.04	0.01
2.13	0.01	0.12	1.20	14.56	-0.74	-0.04	0.01
2.18	0.01	0.13	1.16	15.50	-0.74	-0.04	0.01
2.23	0.02	0.14	1.12	15.51	-0.87	-0.04	0.01
2.28	0.02	0.14	1.08	15.51	-0.74	-0.04	0.01
2.33	0.02	0.15	1.04	15.03	-0.80	-0.04	0.01
2.38	0.03	0.16	1.00	15.04	-0.81	-0.04	0.01
2.43	0.03	0.16	0.96	14.57	-0.74	-0.04	0.01
2.48	0.03	0.17	0.93	15.03	-0.67	-0.03	0.01
2.53	0.04	0.17	0.89	15.03	-0.81	-0.04	0.01
2.58	0.04	0.18	0.85	15.50	-0.74	-0.04	0.01
2.63	0.05	0.19	0.81	14.56	-0.74	-0.04	0.01
2.68	0.05	0.19	0.78	14.56	-0.74	-0.04	0.01
2.73	0.06	0.20	0.74	15.03	-0.81	-0.04	0.01
2.78	0.07	0.20	0.70	14.57	-0.74	-0.04	0.01
2.83	0.07	0.21	0.66	14.56	-0.74	-0.04	0.01
2.88	0.08	0.21	0.62	15.03	-0.81	-0.04	0.01
2.93	0.08	0.21	0.59	15.03	-0.67	-0.03	0.01
2.98	0.09	0.22	0.55	15.51	-0.74	-0.04	0.01
3.03	0.10	0.22	0.51	15.03	-0.81	-0.04	0.01
3.08	0.10	0.23	0.47	15.50	-0.74	-0.04	0.01
3.13	0.11	0.23	0.44	14.56	-0.74	-0.04	0.01
3.18	0.12	0.23	0.40	15.97	-0.81	-0.04	0.01
3.23	0.12	0.24	0.36	14.56	-0.74	-0.04	0.01
3.28	0.13	0.24	0.32	14.56	-0.74	-0.04	0.01
3.33	0.14	0.24	0.29	15.49	-0.74	-0.04	0.01
3.38	0.15	0.24	0.25	15.03	-0.67	-0.03	0.01
3.43	0.15	0.24	0.21	15.05	-0.81	-0.04	0.01
3.48	0.16	0.25	0.17	15.04	-0.81	-0.04	0.01
3.53	0.17	0.25	0.13	15.52	-0.74	-0.04	0.01
3.58	0.18	0.25	0.10	15.52	-0.74	-0.04	0.01
3.63	0.18	0.25	0.06	15.05	-0.81	-0.04	0.01
3.68	0.19	0.25	0.02	14.58	-0.74	-0.04	0.01
3.73	0.20	0.25	-0.02	14.58	-0.74	-0.04	0.01
3.78	0.21	0.25	-0.05	15.52	-0.74	-0.04	0.01
3.83	0.21	0.25	-0.09	15.05	-0.81	-0.04	0.01
3.88	0.22	0.25	-0.13	15.52	-0.74	-0.04	0.01
3.93	0.23	0.25	-0.17	14.58	-0.74	-0.04	0.01
3.98	0.24	0.24	-0.21	15.52	-0.74	-0.04	0.01
4.03	0.24	0.24	-0.24	14.58	-0.74	-0.04	0.01
4.08	0.25	0.24	-0.28	15.50	-0.74	-0.04	0.01
4.13	0.26	0.24	-0.32	14.58	-0.74	-0.04	0.01
4.18	0.26	0.24	-0.35	14.58	-0.74	-0.04	0.01
4.23	0.27	0.23	-0.39	15.05	-0.81	-0.04	0.01
4.28	0.28	0.23	-0.43	14.56	-0.74	-0.04	0.01
4.33	0.28	0.23	-0.47	15.51	-0.74	-0.04	0.01
4.38	0.29	0.22	-0.51	15.50	-0.87	-0.04	0.01
4.43	0.30	0.22	-0.55	14.57	-0.74	-0.04	0.01
4.48	0.30	0.22	-0.59	15.03	-0.81	-0.04	0.01
4.53	0.31	0.21	-0.63	14.56	-0.74	-0.04	0.01
4.58	0.32	0.21	-0.66	15.50	-0.74	-0.04	0.01
4.63	0.32	0.20	-0.70	14.55	-0.74	-0.04	0.01
4.68	0.33	0.20	-0.74	15.50	-0.74	-0.04	0.01
4.73	0.33	0.19	-0.77	15.51	-0.74	-0.04	0.01
4.78	0.34	0.19	-0.82	15.50	-0.87	-0.04	0.01
4.83	0.34	0.18	-0.85	14.57	-0.74	-0.04	0.01
4.88	0.35	0.17	-0.89	14.56	-0.74	-0.04	0.01
