t	x	y	th	v*100	w	dTh	dSi
0.02	-0.00	-0.00	0.00	-1.25	0.18	0.00	-0.00
0.03	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.04	-0.00	-0.00	0.00	0.00	0.00	0.00	0.00
0.05	-0.00	-0.00	0.01	-2.61	0.37	0.00	-0.00
0.06	-0.00	-0.00	0.01	0.00	0.83	0.01	0.00
0.06	-0.00	-0.00	0.02	-2.96	0.42	0.00	-0.00
0.07	-0.00	-0.00	0.03	3.04	1.30	0.01	0.00
0.08	-0.00	-0.00	0.03	-3.02	0.43	0.00	-0.00
0.09	-0.00	0.00	0.04	3.00	1.29	0.01	0.00
0.10	-0.00	-0.00	0.05	-3.02	1.29	0.01	-0.00
0.10	-0.00	-0.00	0.06	0.00	0.86	0.01	0.00
0.11	-0.00	0.00	0.07	2.98	1.28	0.01	0.00
0.12	-0.00	0.00	0.07	0.00	0.86	0.01	0.00
0.13	-0.00	-0.00	0.08	-2.98	1.28	0.01	-0.00
0.13	-0.00	0.00	0.09	3.03	1.30	0.01	0.00
0.14	-0.00	0.00	0.10	0.00	0.85	0.01	0.00
0.15	-0.00	-0.00	0.11	-3.01	1.29	0.01	-0.00
0.16	-0.00	0.00	0.12	3.01	1.29	0.01	0.00
0.17	-0.00	0.00	0.13	0.00	1.70	0.01	0.00
0.17	-0.00	0.00	0.14	0.00	0.89	0.01	0.00
0.18	-0.00	0.00	0.15	0.00	1.78	0.01	0.00
0.19	-0.00	-0.00	0.16	-3.07	1.32	0.01	-0.00
0.20	-0.00	-0.00	0.18	0.00	1.73	0.01	0.00
0.20	-0.00	0.00	0.19	3.12	1.34	0.01	0.00
0.21	-0.00	0.00	0.20	0.00	1.78	0.01	0.00
0.22	-0.00	0.00	0.22	0.00	1.78	0.01	0.00
0.23	-0.00	0.00	0.23	3.08	1.32	0.01	0.00
0.23	-0.00	0.00	0.24	-3.10	1.33	0.01	-0.00
0.24	-0.00	0.00	0.25	0.00	1.78	0.01	0.00
0.25	-0.00	0.00	0.26	0.00	1.79	0.01	0.00
0.26	-0.00	-0.00	0.27	-3.10	1.33	0.01	-0.00
0.26	-0.00	-0.00	0.29	0.00	1.77	0.01	0.00
0.27	-0.00	0.00	0.30	3.18	1.36	0.01	0.00
0.28	-0.00	0.00	0.31	0.00	1.81	0.01	0.00
0.29	-0.00	-0.00	0.32	-3.10	1.33	0.01	-0.00
0.29	-0.00	0.00	0.33	3.18	1.36	0.01	0.00
0.30	-0.00	0.00	0.34	0.00	1.81	0.01	0.00
