t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.41	0.00	0.00	0.01	0.00	0.13	0.01	0.00
0.46	0.00	0.00	0.02	0.00	0.27	0.01	0.00
0.51	0.00	0.00	0.03	0.00	0.27	0.01	0.00
0.56	-0.00	-0.00	0.04	-0.47	0.20	0.01	-0.00
0.61	-0.00	0.00	0.06	0.47	0.34	0.02	0.00
0.66	-0.00	-0.00	0.08	-0.47	0.34	0.02	-0.00
0.71	-0.00	-0.00	0.09	0.00	0.27	0.01	0.00
0.76	-0.00	0.00	0.11	0.47	0.33	0.02	0.00
0.81	-0.00	-0.00	0.12	-0.47	0.34	0.02	-0.00
0.87	-0.00	-0.00	0.14	0.00	0.27	0.01	0.00
0.92	-0.00	-0.00	0.15	0.00	0.27	0.01	0.00
0.97	-0.00	-0.00	0.17	0.00	0.40	0.02	0.00
1.02	-0.00	-0.00	0.19	0.00	0.40	0.02	0.00
1.07	-0.00	-0.00	0.21	0.00	0.27	0.01	0.00
1.12	-0.00	-0.00	0.22	0.00	0.27	0.01	0.00
1.17	-0.00	0.00	0.24	0.46	0.33	0.02	0.00
1.22	-0.00	-0.00	0.25	-0.47	0.34	0.02	-0.00
1.27	-0.00	-0.00	0.27	0.00	0.40	0.02	0.00
1.32	-0.00	-0.00	0.29	0.00	0.27	0.01	0.00
1.37	-0.00	0.00	0.30	0.47	0.34	0.02	0.00
1.42	-0.00	0.00	0.32	0.00	0.40	0.02	0.00
1.47	-0.00	0.00	0.34	0.00	0.27	0.01	0.00
1.52	-0.00	-0.00	0.35	-0.47	0.34	0.02	-0.00
1.57	-0.00	0.00	0.37	0.47	0.34	0.02	0.00
1.62	0.00	0.00	0.39	0.47	0.33	0.02	0.00
1.67	-0.00	0.00	0.40	-0.46	0.33	0.02	-0.00
1.72	-0.00	0.00	0.42	0.00	0.27	0.01	0.00
1.77	-0.00	0.00	0.44	0.00	0.40	0.02	0.00
1.82	0.00	0.00	0.45	0.47	0.34	0.02	0.00
1.87	0.00	0.00	0.47	0.00	0.27	0.01	0.00
1.92	0.00	0.00	0.49	0.00	0.40	0.02	0.00
1.97	-0.00	-0.00	0.50	-0.94	0.27	0.01	-0.00
2.02	-0.00	0.00	0.52	0.47	0.34	0.02	0.00
2.07	0.00	0.00	0.54	0.47	0.34	0.02	0.00
2.12	-0.00	0.00	0.55	-0.47	0.34	0.02	-0.00
2.17	-0.00	0.00	0.57	0.00	0.27	0.01	0.00
2.22	-0.00	0.00	0.59	0.00	0.40	0.02	0.00
2.27	0.00	0.00	0.60	0.47	0.34	0.02	0.00
2.32	-0.00	0.00	0.62	-0.47	0.33	0.02	-0.00
2.37	-0.00	0.00	0.64	0.00	0.40	0.02	0.00
2.42	0.00	0.00	0.65	5.16	0.20	0.01	0.00
2.47	0.01	0.01	0.65	13.63	0.07	0.00	0.01
2.52	0.01	0.01	0.66	16.33	0.20	0.01	0.01
2.57	0.02	0.02	0.66	18.79	0.00	0.00	0.01
2.62	0.03	0.02	0.66	13.11	0.00	0.00	0.01
2.67	0.03	0.02	0.67	3.29	0.20	0.01	0.00
2.73	0.03	0.02	0.68	7.98	0.07	0.00	0.00
2.78	0.04	0.03	0.67	14.09	-0.13	-0.01	0.01
2.83	0.04	0.03	0.68	8.43	0.13	0.01	0.00
2.88	0.04	0.03	0.68	1.88	0.13	0.01	0.00
2.93	0.04	0.03	0.70	9.33	0.40	0.02	0.00
2.98	0.05	0.04	0.72	15.97	0.40	0.02	0.01
3.03	0.06	0.05	0.75	17.38	0.47	0.02	0.01
3.08	0.06	0.05	0.77	19.26	0.47	0.02	0.01
3.13	0.07	0.06	0.79	19.96	0.46	0.02	0.01
3.18	0.08	0.07	0.82	18.33	0.47	0.02	0.01
3.23	0.08	0.07	0.83	18.20	0.33	0.02	0.01
3.28	0.09	0.08	0.85	17.86	0.27	0.01	0.01
3.33	0.10	0.09	0.86	18.79	0.27	0.01	0.01
3.38	0.10	0.09	0.87	19.27	0.20	0.01	0.01
3.43	0.11	0.10	0.88	19.26	0.20	0.01	0.01
3.48	0.11	0.11	0.90	18.79	0.27	0.01	0.01
3.53	0.12	0.12	0.90	19.27	0.07	0.00	0.01
3.58	0.13	0.12	0.90	19.25	0.07	0.00	0.01
3.63	0.13	0.13	0.91	20.19	0.07	0.00	0.01
3.68	0.14	0.14	0.91	15.03	0.00	0.00	0.01
3.73	0.14	0.14	0.91	8.45	0.00	0.00	0.00
3.78	0.14	0.14	0.91	7.52	0.00	0.00	0.00
3.83	0.14	0.15	0.91	9.39	0.00	0.00	0.00
3.88	0.15	0.15	0.91	11.27	0.00	0.00	0.01
3.93	0.15	0.16	0.91	11.27	0.00	0.00	0.01
3.98	0.16	0.16	0.91	13.15	0.00	0.00	0.01
4.03	0.16	0.17	0.91	12.68	0.07	0.00	0.01
4.08	0.16	0.17	0.91	11.74	-0.07	-0.00	0.01
4.13	0.17	0.18	0.91	11.27	0.00	0.00	0.01
4.18	0.17	0.18	0.91	11.27	0.00	0.00	0.01
4.23	0.17	0.19	0.90	11.74	-0.07	-0.00	0.01
4.28	0.18	0.19	0.90	11.73	-0.07	-0.00	0.01
