t	x	y	th	v*100	w	dTh	dSi
0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.52	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.18	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.23	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00
1.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00
