t	x	y	th	v*100	w	dTh	dSi
0.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.27	0.00	0.00	0.00	6.11	0.07	0.00	0.00
0.32	0.01	0.00	0.01	17.39	0.07	0.00	0.01
0.37	0.02	0.00	0.01	23.50	0.00	0.00	0.01
0.42	0.04	0.00	0.01	25.86	0.07	0.00	0.01
0.47	0.05	0.00	0.01	26.29	0.00	0.00	0.01
0.52	0.06	0.00	0.00	25.37	-0.13	-0.01	0.01
0.57	0.07	0.00	0.00	24.44	0.00	0.00	0.01
0.62	0.09	0.00	0.01	23.97	0.07	0.00	0.01
0.67	0.10	0.00	0.01	23.50	0.00	0.00	0.01
0.72	0.11	0.00	0.01	24.91	0.07	0.00	0.01
0.77	0.12	0.00	0.01	24.81	0.07	0.00	0.01
0.82	0.14	0.00	0.01	24.89	-0.07	-0.00	0.01
0.87	0.15	0.00	0.01	24.91	0.07	0.00	0.01
0.92	0.16	0.00	0.01	24.91	-0.07	-0.00	0.01
0.97	0.17	0.00	0.01	22.08	0.07	0.00	0.01
1.02	0.18	0.00	0.04	8.91	0.60	0.03	0.00
1.07	0.18	0.00	0.08	1.88	0.81	0.04	0.00
1.12	0.18	0.00	0.12	0.00	0.81	0.04	0.00
1.17	0.18	0.00	0.17	0.47	0.87	0.04	0.00
1.22	0.18	0.00	0.22	-0.47	1.01	0.05	-0.00
1.27	0.18	0.00	0.27	-0.94	0.94	0.05	-0.00
1.32	0.18	0.00	0.32	0.47	1.01	0.05	0.00
1.37	0.18	0.00	0.37	0.47	1.01	0.05	0.00
1.42	0.18	0.00	0.42	0.00	1.07	0.05	0.00
1.47	0.18	0.00	0.47	-0.94	0.94	0.05	-0.00
1.52	0.18	0.00	0.51	0.00	0.94	0.05	0.00
1.57	0.18	0.00	0.57	-0.47	1.01	0.05	-0.00
1.62	0.18	0.00	0.62	0.00	1.08	0.05	0.00
1.67	0.18	0.00	0.67	0.00	0.94	0.05	0.00
1.72	0.18	0.00	0.72	-0.47	1.01	0.05	-0.00
1.77	0.18	0.00	0.77	0.47	1.01	0.05	0.00
1.82	0.18	0.00	0.82	0.00	1.08	0.05	0.00
1.87	0.18	0.00	0.88	0.00	1.08	0.05	0.00
1.92	0.18	0.00	0.93	0.47	1.01	0.05	0.00
1.97	0.18	0.00	0.98	-0.47	1.01	0.05	-0.00
2.02	0.18	0.00	1.03	-0.47	1.01	0.05	-0.00
2.07	0.18	0.00	1.08	0.47	1.01	0.05	0.00
2.12	0.18	0.00	1.13	0.00	1.07	0.05	0.00
2.17	0.18	0.00	1.18	0.47	1.00	0.05	0.00
2.22	0.18	0.00	1.24	0.00	1.07	0.05	0.00
2.27	0.18	0.00	1.29	0.00	1.07	0.05	0.00
2.32	0.18	0.00	1.34	0.00	1.07	0.05	0.00
2.37	0.18	0.00	1.39	0.47	1.01	0.05	0.00
2.42	0.18	0.00	1.45	0.00	1.07	0.05	0.00
2.47	0.18	0.00	1.50	0.00	1.07	0.05	0.00
2.52	0.18	0.00	1.55	0.00	0.94	0.05	0.00
2.57	0.18	0.00	1.60	-0.47	1.01	0.05	-0.00
2.62	0.18	0.00	1.65	0.00	1.07	0.05	0.00
2.67	0.18	0.00	1.70	3.29	0.87	0.04	0.00
2.72	0.18	0.01	1.72	15.51	0.47	0.02	0.01
2.77	0.17	0.02	1.74	21.62	0.40	0.02	0.01
2.82	0.17	0.03	1.75	24.44	0.27	0.01	0.01
2.87	0.17	0.05	1.76	25.85	0.07	0.00	0.01
2.92	0.17	0.06	1.76	25.37	0.00	0.00	0.01
2.97	0.16	0.07	1.76	25.36	0.00	0.00	0.01
3.02	0.16	0.08	1.75	23.48	-0.13	-0.01	0.01
3.07	0.16	0.09	1.75	23.96	-0.07	-0.00	0.01
3.12	0.16	0.11	1.75	24.43	0.00	0.00	0.01
