t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	0.47	0.07	0.00	0.00
0.41	0.01	0.00	0.01	10.80	0.20	0.01	0.01
0.47	0.01	0.00	0.03	15.50	0.34	0.02	0.01
0.52	0.02	0.00	0.05	18.78	0.40	0.02	0.01
0.57	0.03	0.00	0.07	20.66	0.40	0.02	0.01
0.62	0.04	0.00	0.09	21.12	0.47	0.02	0.01
0.67	0.05	0.00	0.11	20.66	0.40	0.02	0.01
0.72	0.06	0.00	0.13	19.22	0.33	0.02	0.01
0.77	0.07	0.01	0.15	19.26	0.34	0.02	0.01
0.82	0.08	0.01	0.16	19.25	0.34	0.02	0.01
0.87	0.09	0.01	0.18	18.79	0.27	0.01	0.01
0.92	0.10	0.01	0.19	19.24	0.20	0.01	0.01
0.97	0.11	0.01	0.20	19.16	0.20	0.01	0.01
1.02	0.12	0.01	0.21	18.78	0.13	0.01	0.01
1.07	0.13	0.02	0.21	18.79	0.13	0.01	0.01
1.12	0.14	0.02	0.21	18.77	0.00	0.00	0.01
1.17	0.15	0.02	0.21	18.79	0.00	0.00	0.01
1.22	0.16	0.02	0.21	18.30	-0.07	-0.00	0.01
1.27	0.17	0.02	0.21	18.77	0.00	0.00	0.01
1.32	0.18	0.03	0.21	18.69	0.00	0.00	0.01
1.37	0.18	0.03	0.21	17.84	0.00	0.00	0.01
1.42	0.19	0.03	0.21	18.78	0.00	0.00	0.01
1.47	0.20	0.03	0.21	17.85	0.00	0.00	0.01
1.52	0.21	0.03	0.21	17.82	0.00	0.00	0.01
1.57	0.22	0.04	0.21	18.69	0.00	0.00	0.01
1.62	0.23	0.04	0.21	18.31	0.07	0.00	0.01
1.67	0.24	0.04	0.22	17.74	0.13	0.01	0.01
1.72	0.25	0.04	0.22	18.31	0.07	0.00	0.01
1.77	0.26	0.04	0.23	17.84	0.13	0.01	0.01
1.82	0.26	0.05	0.23	18.30	0.07	0.00	0.01
1.87	0.27	0.05	0.24	17.83	0.13	0.01	0.01
1.92	0.28	0.05	0.24	17.38	-0.07	-0.00	0.01
1.97	0.29	0.05	0.24	18.32	0.07	0.00	0.01
2.02	0.30	0.05	0.24	17.38	0.07	0.00	0.01
2.07	0.31	0.06	0.24	18.32	-0.07	-0.00	0.01
2.12	0.32	0.06	0.24	18.31	-0.07	-0.00	0.01
2.17	0.33	0.06	0.23	18.31	-0.07	-0.00	0.01
2.22	0.33	0.06	0.24	18.31	0.07	0.00	0.01
2.27	0.34	0.06	0.23	18.32	-0.07	-0.00	0.01
2.32	0.35	0.07	0.23	18.31	-0.07	-0.00	0.01
2.37	0.36	0.07	0.23	17.84	0.00	0.00	0.01
2.42	0.37	0.07	0.23	19.25	0.07	0.00	0.01
2.47	0.38	0.07	0.23	18.79	0.00	0.00	0.01
2.52	0.39	0.08	0.24	18.31	0.07	0.00	0.01
2.57	0.40	0.08	0.24	19.25	0.07	0.00	0.01
2.62	0.41	0.08	0.25	18.79	0.13	0.01	0.01
2.67	0.42	0.08	0.25	19.23	0.07	0.00	0.01
2.72	0.43	0.08	0.26	19.61	0.13	0.01	0.01
2.77	0.44	0.09	0.26	19.26	0.07	0.00	0.01
2.83	0.45	0.09	0.26	20.18	0.07	0.00	0.01
2.88	0.45	0.09	0.26	19.25	-0.07	-0.00	0.01
2.93	0.46	0.09	0.26	19.23	0.07	0.00	0.01
2.98	0.47	0.10	0.26	19.72	0.00	0.00	0.01
3.03	0.48	0.10	0.26	19.22	-0.07	-0.00	0.01
3.08	0.49	0.10	0.25	19.72	-0.13	-0.01	0.01
3.13	0.50	0.10	0.25	19.72	0.00	0.00	0.01
3.18	0.51	0.11	0.26	19.21	0.07	0.00	0.01
3.23	0.52	0.11	0.25	19.19	-0.07	-0.00	0.01
3.28	0.53	0.11	0.25	18.27	-0.07	-0.00	0.01
3.33	0.54	0.11	0.25	19.24	0.07	0.00	0.01
3.38	0.55	0.12	0.26	18.29	0.07	0.00	0.01
3.43	0.56	0.12	0.26	17.81	0.00	0.00	0.01
3.48	0.57	0.12	0.25	18.28	-0.07	-0.00	0.01
3.53	0.57	0.12	0.25	17.75	0.00	0.00	0.01
3.58	0.58	0.13	0.25	17.83	0.00	0.00	0.01
3.63	0.59	0.13	0.26	17.85	0.13	0.01	0.01
3.68	0.60	0.13	0.26	16.90	0.00	0.00	0.01
3.73	0.61	0.13	0.26	18.72	0.00	0.00	0.01
3.78	0.62	0.13	0.26	17.83	0.00	0.00	0.01
3.83	0.63	0.14	0.26	17.37	0.07	0.00	0.01
3.88	0.63	0.14	0.26	17.82	0.00	0.00	0.01
3.93	0.64	0.14	0.26	18.31	-0.07	-0.00	0.01
3.98	0.65	0.14	0.26	18.77	0.00	0.00	0.01
4.03	0.66	0.15	0.25	18.77	-0.13	-0.01	0.01
4.08	0.67	0.15	0.26	18.32	0.07	0.00	0.01
4.13	0.68	0.15	0.25	18.31	-0.07	-0.00	0.01
4.18	0.69	0.15	0.26	18.28	0.07	0.00	0.01
4.23	0.70	0.16	0.26	18.27	0.07	0.00	0.01
4.28	0.71	0.16	0.27	18.77	0.13	0.01	0.01
4.33	0.72	0.16	0.27	18.77	0.13	0.01	0.01
