t	x	y	th	v*100	w	dTh	dSi
0.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.03	0.00	0.00	0.00	2.94	0.36	0.00	0.00
0.05	0.00	0.00	0.01	0.00	0.39	0.01	0.00
0.06	0.00	-0.00	0.02	-2.95	1.07	0.01	-0.00
0.06	0.00	0.00	0.02	2.91	1.06	0.01	0.00
0.07	0.00	0.00	0.03	0.00	0.71	0.01	0.00
0.08	0.00	0.00	0.04	0.00	1.40	0.01	0.00
0.09	0.00	0.00	0.05	0.00	0.72	0.01	0.00
0.10	0.00	0.00	0.06	0.00	1.44	0.01	0.00
0.10	0.00	0.00	0.07	2.97	1.08	0.01	0.00
0.11	0.00	0.00	0.08	0.00	1.28	0.01	0.00
0.12	0.00	0.00	0.09	0.00	1.38	0.01	0.00
0.13	0.00	0.00	0.10	0.00	1.37	0.01	0.00
0.14	0.00	0.00	0.11	0.00	1.41	0.01	0.00
0.14	0.00	0.00	0.12	0.00	1.42	0.01	0.00
0.15	0.00	0.00	0.13	0.00	1.48	0.01	0.00
0.16	0.00	0.00	0.14	0.00	1.58	0.01	0.00
0.16	0.00	0.00	0.15	0.00	1.61	0.01	0.00
0.17	0.00	0.00	0.17	0.00	1.50	0.01	0.00
0.18	0.00	0.00	0.18	0.00	1.61	0.01	0.00
0.19	0.00	-0.00	0.19	-3.22	1.95	0.01	-0.00
0.19	0.00	-0.00	0.20	0.00	1.60	0.01	0.00
0.20	0.00	-0.00	0.21	0.00	1.62	0.01	0.00
0.21	0.00	-0.00	0.22	0.00	1.62	0.01	0.00
0.21	0.00	-0.00	0.23	0.00	1.62	0.01	0.00
0.22	0.00	-0.00	0.24	0.00	1.62	0.01	0.00
0.23	0.00	-0.00	0.26	0.00	1.59	0.01	0.00
0.23	0.00	-0.00	0.27	0.00	1.61	0.01	0.00
0.24	0.00	-0.00	0.28	0.00	1.60	0.01	0.00
0.25	0.00	-0.00	0.29	0.00	1.61	0.01	0.00
0.25	0.00	0.00	0.30	3.34	1.21	0.01	0.00
0.26	0.00	0.00	0.31	0.00	1.58	0.01	0.00
0.27	0.00	0.00	0.32	0.00	1.58	0.01	0.00
0.27	0.00	0.00	0.33	0.00	1.61	0.01	0.00
0.28	0.00	0.00	0.34	0.00	1.57	0.01	0.00
0.29	0.00	0.00	0.35	0.00	1.62	0.01	0.00
0.29	0.00	0.00	0.36	0.00	1.60	0.01	0.00
0.30	0.00	0.00	0.37	0.00	1.59	0.01	0.00
0.31	0.00	0.00	0.39	0.00	1.62	0.01	0.00
0.32	0.00	0.00	0.40	0.00	1.62	0.01	0.00
0.32	0.00	0.00	0.41	0.00	1.62	0.01	0.00
0.33	0.00	0.00	0.42	0.00	1.62	0.01	0.00
0.34	0.00	0.00	0.43	0.00	1.61	0.01	0.00
