t	x	y	th	v*100	w	dTh	dSi
0.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.08	0.00	0.00	0.02	0.47	0.33	0.02	0.00
0.13	0.00	-0.00	0.06	-0.47	0.87	0.04	-0.00
0.18	0.00	0.00	0.12	0.47	1.14	0.06	0.00
0.23	0.00	0.00	0.19	0.00	1.48	0.07	0.00
0.28	0.00	0.00	0.27	0.47	1.55	0.08	0.00
0.33	0.00	0.00	0.35	0.47	1.55	0.08	0.00
0.38	0.00	0.00	0.42	0.47	1.55	0.08	0.00
0.43	0.00	0.00	0.50	0.00	1.48	0.07	0.00
0.48	0.00	0.00	0.57	0.00	1.48	0.07	0.00
0.53	0.00	0.00	0.65	0.00	1.48	0.07	0.00
0.58	0.00	0.00	0.72	-0.47	1.55	0.08	-0.00
0.63	0.00	0.00	0.80	0.00	1.48	0.07	0.00
0.68	0.00	0.00	0.87	0.00	1.48	0.07	0.00
0.73	0.00	-0.00	0.95	-0.94	1.48	0.07	-0.00
0.78	0.00	-0.00	1.02	0.47	1.54	0.08	0.00
0.83	0.00	-0.00	1.10	-0.94	1.48	0.07	-0.00
0.88	0.00	-0.00	1.17	0.47	1.54	0.08	0.00
0.93	0.00	-0.00	1.25	-0.94	1.48	0.07	-0.00
0.98	0.00	-0.00	1.33	0.47	1.54	0.08	0.00
1.03	0.00	-0.00	1.40	-0.47	1.54	0.08	-0.00
1.08	0.00	-0.00	1.48	0.00	1.48	0.07	0.00
1.13	0.00	-0.00	1.56	-0.47	1.54	0.08	-0.00
1.18	0.00	-0.00	1.63	0.00	1.48	0.07	0.00
1.23	0.00	-0.00	1.69	1.88	1.21	0.06	0.00
1.28	-0.00	0.00	1.71	6.11	0.34	0.02	0.00
1.33	-0.00	0.01	1.70	7.52	-0.13	-0.01	0.00
1.38	-0.00	0.01	1.70	7.99	-0.07	-0.00	0.00
1.43	-0.00	0.01	1.68	8.46	-0.27	-0.01	0.00
1.48	-0.00	0.02	1.67	9.87	-0.34	-0.02	0.00
1.53	-0.00	0.02	1.64	9.40	-0.54	-0.03	0.00
1.58	-0.00	0.03	1.62	9.87	-0.47	-0.02	0.00
1.63	-0.00	0.03	1.60	9.39	-0.40	-0.02	0.00
1.68	-0.00	0.04	1.57	9.87	-0.47	-0.02	0.00
1.73	-0.00	0.04	1.55	9.40	-0.40	-0.02	0.00
1.78	-0.00	0.05	1.52	9.87	-0.60	-0.03	0.00
1.83	-0.00	0.05	1.50	10.81	-0.47	-0.02	0.01
1.89	-0.00	0.06	1.47	9.40	-0.54	-0.03	0.00
1.94	-0.00	0.06	1.45	9.87	-0.34	-0.02	0.00
1.99	-0.00	0.07	1.43	9.40	-0.54	-0.03	0.00
2.04	-0.00	0.07	1.40	9.87	-0.47	-0.02	0.00
2.09	0.00	0.08	1.38	9.39	-0.54	-0.03	0.00
2.14	0.00	0.08	1.35	9.87	-0.47	-0.02	0.00
2.19	0.00	0.09	1.33	9.39	-0.54	-0.03	0.00
2.24	0.00	0.09	1.30	10.34	-0.54	-0.03	0.01
2.29	0.01	0.10	1.27	10.33	-0.54	-0.03	0.01
2.34	0.01	0.10	1.25	9.87	-0.47	-0.02	0.00
2.39	0.01	0.11	1.23	9.40	-0.40	-0.02	0.00
2.44	0.01	0.11	1.20	9.40	-0.54	-0.03	0.00
2.49	0.01	0.12	1.17	10.33	-0.54	-0.03	0.01
2.54	0.01	0.12	1.15	9.40	-0.54	-0.03	0.00
2.59	0.02	0.12	1.13	9.39	-0.40	-0.02	0.00
2.64	0.02	0.13	1.10	8.93	-0.47	-0.02	0.00
2.69	0.02	0.13	1.08	9.86	-0.47	-0.02	0.00
2.74	0.02	0.14	1.05	10.34	-0.54	-0.03	0.01
2.79	0.03	0.14	1.03	9.40	-0.54	-0.03	0.00
2.84	0.03	0.15	1.00	8.46	-0.54	-0.03	0.00
2.89	0.03	0.15	0.98	9.40	-0.40	-0.02	0.00
2.94	0.03	0.15	0.96	9.87	-0.47	-0.02	0.00
2.99	0.04	0.16	0.93	9.86	-0.47	-0.02	0.00
3.04	0.04	0.16	0.91	9.87	-0.47	-0.02	0.00
3.09	0.04	0.17	0.88	10.32	-0.54	-0.03	0.01
