t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.41	0.00	0.00	0.01	0.47	0.20	0.01	0.00
0.46	0.00	0.00	0.02	0.00	0.27	0.01	0.00
0.51	0.00	-0.00	0.03	-0.47	0.20	0.01	-0.00
0.56	-0.00	-0.00	0.05	-0.47	0.34	0.02	-0.00
0.61	-0.00	-0.00	0.06	0.00	0.27	0.01	0.00
0.66	-0.00	-0.00	0.08	0.00	0.40	0.02	0.00
0.71	-0.00	0.00	0.10	0.47	0.34	0.02	0.00
0.76	-0.00	0.00	0.11	0.00	0.27	0.01	0.00
0.81	-0.00	-0.00	0.13	-0.47	0.34	0.02	-0.00
0.86	-0.00	0.00	0.15	0.47	0.34	0.02	0.00
0.92	-0.00	0.00	0.16	0.00	0.27	0.01	0.00
0.97	-0.00	0.00	0.18	0.00	0.40	0.02	0.00
1.02	-0.00	0.00	0.20	0.00	0.27	0.01	0.00
1.07	-0.00	0.00	0.22	0.00	0.40	0.02	0.00
1.12	0.00	0.00	0.23	0.47	0.34	0.02	0.00
1.17	-0.00	0.00	0.25	-0.47	0.34	0.02	-0.00
1.22	-0.00	0.00	0.26	0.00	0.27	0.01	0.00
1.27	0.00	0.00	0.28	0.47	0.34	0.02	0.00
1.32	0.00	0.00	0.29	0.00	0.27	0.01	0.00
1.37	0.00	0.00	0.31	0.00	0.40	0.02	0.00
1.42	0.00	-0.00	0.33	-0.47	0.34	0.02	-0.00
1.47	0.00	-0.00	0.34	0.00	0.27	0.01	0.00
1.52	-0.00	-0.00	0.36	-0.47	0.34	0.02	-0.00
1.57	-0.00	-0.00	0.38	0.00	0.40	0.02	0.00
1.62	0.00	0.00	0.40	0.47	0.34	0.02	0.00
1.67	0.00	0.00	0.41	0.00	0.27	0.01	0.00
1.72	-0.00	-0.00	0.43	-0.47	0.34	0.02	-0.00
1.77	0.00	0.00	0.45	0.94	0.40	0.02	0.00
1.82	0.00	0.00	0.46	-0.47	0.34	0.02	-0.00
1.87	0.00	0.00	0.48	0.00	0.27	0.01	0.00
1.93	0.01	0.00	0.51	9.99	0.48	0.03	0.01
1.98	0.01	0.01	0.55	16.29	0.78	0.04	0.01
2.03	0.02	0.01	0.58	20.19	0.60	0.03	0.01
2.08	0.03	0.02	0.60	21.13	0.47	0.02	0.01
2.13	0.04	0.02	0.62	21.62	0.27	0.01	0.01
2.18	0.05	0.03	0.63	20.19	0.20	0.01	0.01
2.23	0.06	0.04	0.63	19.72	0.00	0.00	0.01
2.28	0.06	0.04	0.63	19.74	0.00	0.00	0.01
2.33	0.07	0.05	0.62	19.25	-0.07	-0.00	0.01
2.38	0.08	0.05	0.62	19.72	0.00	0.00	0.01
2.44	0.09	0.06	0.62	19.26	-0.07	-0.00	0.01
2.49	0.10	0.06	0.62	19.25	-0.07	-0.00	0.01
2.54	0.10	0.07	0.62	19.25	0.07	0.00	0.01
2.59	0.11	0.08	0.62	19.73	0.00	0.00	0.01
2.64	0.12	0.08	0.62	19.24	0.07	0.00	0.01
2.69	0.13	0.09	0.62	19.25	-0.07	-0.00	0.01
2.74	0.13	0.09	0.62	19.24	0.07	0.00	0.01
2.79	0.14	0.10	0.62	19.72	0.00	0.00	0.01
2.84	0.15	0.10	0.62	18.79	0.00	0.00	0.01
2.89	0.16	0.11	0.62	19.74	0.00	0.00	0.01
2.94	0.17	0.12	0.62	18.80	0.00	0.00	0.01
2.99	0.17	0.12	0.62	18.78	0.00	0.00	0.01
3.04	0.18	0.13	0.63	19.25	0.07	0.00	0.01
3.09	0.19	0.13	0.63	18.79	0.00	0.00	0.01
3.14	0.20	0.14	0.62	19.26	-0.07	-0.00	0.01
3.19	0.20	0.14	0.62	18.78	0.00	0.00	0.01
3.24	0.21	0.15	0.62	18.77	0.00	0.00	0.01
3.29	0.22	0.15	0.62	18.29	-0.07	-0.00	0.01
3.34	0.23	0.16	0.62	18.33	-0.07	-0.00	0.01
3.39	0.23	0.16	0.62	18.32	0.07	0.00	0.01
3.44	0.24	0.17	0.62	18.33	-0.07	-0.00	0.01
3.49	0.25	0.18	0.62	18.79	0.00	0.00	0.01
3.54	0.26	0.18	0.62	17.85	0.00	0.00	0.01
3.59	0.26	0.19	0.62	18.31	0.07	0.00	0.01
3.64	0.27	0.19	0.62	17.38	-0.07	-0.00	0.01
3.69	0.28	0.20	0.62	18.32	0.07	0.00	0.01
3.74	0.29	0.20	0.62	16.91	0.00	0.00	0.01
3.79	0.29	0.21	0.62	17.85	0.00	0.00	0.01
3.84	0.30	0.21	0.62	17.85	0.00	0.00	0.01
3.89	0.31	0.22	0.62	16.90	0.00	0.00	0.01
3.94	0.31	0.22	0.62	17.37	0.07	0.00	0.01
3.99	0.32	0.23	0.63	17.38	0.07	0.00	0.01
4.04	0.33	0.23	0.62	16.45	-0.07	-0.00	0.01
4.09	0.34	0.24	0.62	16.91	0.00	0.00	0.01
4.14	0.34	0.24	0.62	16.45	-0.07	-0.00	0.01
4.19	0.35	0.25	0.62	16.91	0.00	0.00	0.01
4.24	0.36	0.25	0.62	15.51	-0.07	-0.00	0.01
4.29	0.36	0.26	0.61	15.50	-0.07	-0.00	0.01
