t	x	y	th	v*100	w	dTh	dSi
0.21	-0.00	-0.00	1.30	-0.11	6.08	1.30	-0.00
0.26	-0.00	-0.00	1.32	0.00	0.40	0.02	0.00
0.31	-0.00	-0.00	1.34	0.00	0.27	0.01	0.00
0.37	-0.00	0.00	1.36	0.47	0.47	0.02	0.00
0.42	-0.00	0.00	1.37	0.00	0.27	0.01	0.00
0.47	-0.00	-0.00	1.39	-0.47	0.33	0.02	-0.00
0.52	-0.00	0.00	1.41	0.47	0.34	0.02	0.00
0.57	-0.00	-0.00	1.42	-0.47	0.34	0.02	-0.00
0.62	-0.00	0.00	1.44	0.47	0.34	0.02	0.00
0.68	-0.00	0.00	1.47	0.00	0.41	0.03	0.00
0.73	-0.00	0.00	1.48	0.00	0.27	0.01	0.00
0.78	-0.00	-0.00	1.50	-0.47	0.34	0.02	-0.00
0.83	-0.00	0.00	1.51	0.47	0.34	0.02	0.00
0.88	-0.00	0.00	1.53	0.00	0.40	0.02	0.00
0.93	-0.00	0.00	1.55	0.00	0.27	0.01	0.00
0.98	-0.00	-0.00	1.57	-0.47	0.34	0.02	-0.00
1.03	-0.00	-0.00	1.58	0.00	0.27	0.01	0.00
1.08	-0.00	0.00	1.60	0.47	0.47	0.02	0.00
1.13	-0.00	0.00	1.62	0.00	0.27	0.01	0.00
1.18	-0.00	-0.00	1.63	-0.47	0.34	0.02	-0.00
1.23	-0.00	0.00	1.65	0.47	0.33	0.02	0.00
1.28	-0.00	0.00	1.67	0.00	0.40	0.02	0.00
1.33	-0.00	-0.00	1.69	-0.47	0.34	0.02	-0.00
1.38	-0.00	-0.00	1.70	0.00	0.27	0.01	0.00
1.43	-0.00	0.00	1.72	0.47	0.34	0.02	0.00
1.48	-0.00	0.00	1.74	0.00	0.40	0.02	0.00
1.54	-0.00	0.00	1.75	0.00	0.27	0.01	0.00
1.59	-0.00	0.00	1.77	0.00	0.40	0.02	0.00
1.64	-0.00	0.00	1.79	0.47	0.33	0.02	0.00
1.69	-0.00	0.00	1.80	-0.47	0.34	0.02	-0.00
1.74	-0.00	0.00	1.82	0.00	0.40	0.02	0.00
1.79	-0.00	0.00	1.84	0.47	0.34	0.02	0.00
1.84	-0.00	0.00	1.86	-0.47	0.34	0.02	-0.00
1.89	-0.00	0.00	1.87	0.47	0.34	0.02	0.00
1.94	-0.00	0.00	1.89	-0.47	0.34	0.02	-0.00
1.99	-0.00	0.00	1.91	0.47	0.34	0.02	0.00
2.04	-0.00	0.00	1.93	-0.47	0.34	0.02	-0.00
2.09	-0.00	0.00	1.95	0.00	0.40	0.02	0.00
2.14	-0.00	0.00	1.96	0.47	0.34	0.02	0.00
2.19	-0.00	0.00	1.98	-0.47	0.34	0.02	-0.00
2.24	-0.00	0.00	1.99	0.00	0.27	0.01	0.00
2.29	-0.00	0.00	2.01	0.00	0.40	0.02	0.00
2.34	-0.00	0.00	2.03	0.47	0.33	0.02	0.00
2.39	-0.00	0.00	2.04	0.00	0.27	0.01	0.00
2.44	-0.00	0.00	2.06	-0.47	0.34	0.02	-0.00
2.49	-0.00	0.00	2.08	0.00	0.40	0.02	0.00
2.54	-0.00	0.00	2.10	0.47	0.34	0.02	0.00
2.59	-0.00	0.00	2.11	-0.47	0.34	0.02	-0.00
2.64	-0.00	-0.00	2.13	-0.47	0.34	0.02	-0.00
2.69	-0.00	0.00	2.15	0.47	0.34	0.02	0.00
2.74	-0.00	0.00	2.16	0.47	0.34	0.02	0.00
2.79	-0.00	0.00	2.18	-0.47	0.34	0.02	-0.00
2.84	-0.00	0.00	2.19	0.00	0.27	0.01	0.00
2.89	-0.00	0.00	2.21	0.00	0.40	0.02	0.00
2.94	-0.00	0.00	2.23	0.00	0.27	0.01	0.00
2.99	-0.00	0.00	2.25	0.00	0.40	0.02	0.00
3.04	0.00	-0.00	2.27	-0.47	0.34	0.02	-0.00
3.09	-0.00	0.00	2.29	0.94	0.40	0.02	0.00
3.14	-0.00	0.00	2.30	-0.47	0.34	0.02	-0.00
3.19	-0.00	0.00	2.32	0.00	0.27	0.01	0.00
3.24	0.00	-0.00	2.33	-0.47	0.34	0.02	-0.00
3.29	-0.00	0.00	2.35	0.47	0.34	0.02	0.00
3.34	-0.00	0.00	2.37	0.00	0.40	0.02	0.00
3.39	-0.00	0.00	2.38	0.00	0.27	0.01	0.00
3.44	0.00	-0.00	2.40	-0.47	0.34	0.02	-0.00
3.49	0.00	-0.00	2.42	0.00	0.40	0.02	0.00
3.54	0.00	-0.00	2.43	0.00	0.27	0.01	0.00
3.59	0.00	-0.00	2.45	0.00	0.40	0.02	0.00
3.64	0.00	-0.00	2.47	0.00	0.27	0.01	0.00
3.69	0.00	-0.00	2.48	-0.47	0.34	0.02	-0.00
3.74	0.00	-0.00	2.50	-0.94	0.27	0.01	-0.00
3.79	0.00	-0.00	2.51	-0.94	0.27	0.01	-0.00
3.84	0.00	-0.00	2.53	-0.47	0.34	0.02	-0.00
