t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	-0.00	-0.00	4.22	-0.07	-0.00	0.00
0.41	0.01	-0.00	-0.01	15.50	-0.07	-0.00	0.01
0.46	0.02	-0.00	-0.01	18.79	0.00	0.00	0.01
0.51	0.03	-0.00	-0.02	22.06	-0.20	-0.01	0.01
0.56	0.04	-0.00	-0.03	23.94	-0.20	-0.01	0.01
0.61	0.05	-0.00	-0.05	22.55	-0.40	-0.02	0.01
0.66	0.06	-0.00	-0.06	22.04	-0.33	-0.02	0.01
0.71	0.08	-0.00	-0.08	21.62	-0.40	-0.02	0.01
0.76	0.09	-0.00	-0.09	20.19	-0.20	-0.01	0.01
0.81	0.10	-0.00	-0.11	21.14	-0.34	-0.02	0.01
0.86	0.11	-0.01	-0.12	22.05	-0.20	-0.01	0.01
0.91	0.12	-0.01	-0.12	21.14	-0.07	-0.00	0.01
0.96	0.13	-0.01	-0.11	21.13	0.20	0.01	0.01
1.02	0.14	-0.01	-0.11	20.65	0.13	0.01	0.01
1.07	0.15	-0.01	-0.09	20.67	0.27	0.01	0.01
1.12	0.16	-0.01	-0.08	21.12	0.34	0.02	0.01
1.17	0.17	-0.01	-0.06	20.65	0.27	0.01	0.01
1.22	0.18	-0.01	-0.05	20.20	0.34	0.02	0.01
1.27	0.19	-0.01	-0.04	20.19	0.07	0.00	0.01
1.32	0.20	-0.01	-0.04	21.12	0.07	0.00	0.01
1.37	0.21	-0.01	-0.04	20.66	0.00	0.00	0.01
1.42	0.22	-0.01	-0.04	21.62	0.00	0.00	0.01
1.47	0.23	-0.01	-0.04	20.20	-0.07	-0.00	0.01
1.52	0.24	-0.02	-0.05	20.18	-0.07	-0.00	0.01
1.57	0.25	-0.02	-0.05	20.14	-0.07	-0.00	0.01
1.62	0.26	-0.02	-0.05	20.20	-0.07	-0.00	0.01
1.67	0.27	-0.02	-0.05	20.58	0.00	0.00	0.01
1.72	0.28	-0.02	-0.05	20.65	0.00	0.00	0.01
1.77	0.29	-0.02	-0.05	20.19	0.07	0.00	0.01
1.82	0.30	-0.02	-0.04	20.59	0.13	0.01	0.01
1.87	0.31	-0.02	-0.03	19.73	0.27	0.01	0.01
1.92	0.32	-0.02	-0.02	20.66	0.13	0.01	0.01
1.97	0.33	-0.02	-0.01	20.20	0.20	0.01	0.01
2.02	0.34	-0.02	0.00	20.17	0.34	0.02	0.01
2.07	0.35	-0.02	0.01	19.74	0.13	0.01	0.01
2.12	0.36	-0.02	0.02	19.73	0.13	0.01	0.01
2.17	0.37	-0.02	0.02	19.72	0.13	0.01	0.01
2.22	0.38	-0.02	0.03	20.20	0.07	0.00	0.01
2.27	0.39	-0.02	0.03	19.73	0.00	0.00	0.01
2.32	0.40	-0.02	0.02	19.72	-0.13	-0.01	0.01
2.37	0.41	-0.02	0.02	18.79	0.00	0.00	0.01
2.42	0.42	-0.02	0.01	18.78	-0.13	-0.01	0.01
2.47	0.43	-0.02	0.01	19.72	0.00	0.00	0.01
2.52	0.44	-0.02	0.01	19.72	0.00	0.00	0.01
2.57	0.45	-0.02	0.01	19.23	-0.07	-0.00	0.01
2.62	0.46	-0.02	0.02	19.25	0.20	0.01	0.01
2.67	0.47	-0.02	0.02	19.25	0.07	0.00	0.01
2.72	0.48	-0.02	0.04	19.71	0.27	0.01	0.01
2.77	0.49	-0.02	0.04	18.70	0.13	0.01	0.01
2.82	0.50	-0.02	0.05	19.25	0.20	0.01	0.01
2.87	0.51	-0.02	0.07	18.79	0.27	0.01	0.01
2.92	0.52	-0.01	0.08	18.31	0.20	0.01	0.01
2.97	0.53	-0.01	0.09	18.32	0.20	0.01	0.01
3.02	0.54	-0.01	0.09	18.79	0.00	0.00	0.01
3.07	0.55	-0.01	0.09	18.79	0.00	0.00	0.01
3.12	0.56	-0.01	0.08	18.32	-0.07	-0.00	0.01
3.17	0.57	-0.01	0.08	18.79	0.00	0.00	0.01
3.22	0.57	-0.01	0.08	17.37	-0.07	-0.00	0.01
3.27	0.58	-0.01	0.07	17.84	-0.13	-0.01	0.01
3.32	0.59	-0.01	0.07	17.36	-0.07	-0.00	0.01
3.37	0.60	-0.01	0.07	18.32	0.07	0.00	0.01
3.42	0.61	-0.01	0.08	17.84	0.13	0.01	0.01
3.47	0.62	-0.01	0.09	17.83	0.13	0.01	0.01
3.52	0.63	-0.01	0.09	18.31	0.07	0.00	0.01
3.57	0.64	-0.00	0.10	19.26	0.20	0.01	0.01
3.63	0.65	-0.00	0.10	18.30	-0.07	-0.00	0.01
3.68	0.66	-0.00	0.09	18.79	-0.13	-0.01	0.01
3.73	0.67	-0.00	0.07	19.25	-0.47	-0.02	0.01
3.78	0.67	-0.00	0.05	15.51	-0.34	-0.02	0.01
3.83	0.68	-0.00	0.07	5.63	0.40	0.02	0.00
3.88	0.68	-0.00	0.11	1.41	0.87	0.04	0.00
3.93	0.68	-0.00	0.16	1.41	0.87	0.04	0.00
3.98	0.68	-0.00	0.21	0.00	0.94	0.05	0.00
4.03	0.68	-0.00	0.26	-0.94	1.07	0.05	-0.00
4.08	0.68	-0.00	0.31	0.00	0.94	0.05	0.00
4.13	0.68	-0.00	0.36	0.47	1.14	0.06	0.00
