t	x	y	th	v*100	w	dTh	dSi
0.21	-0.00	0.00	-0.00	-0.11	-0.02	-0.00	-0.00
0.26	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.31	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.36	-0.00	0.00	-0.00	0.00	0.00	0.00	0.00
0.41	-0.00	-0.00	-0.00	0.47	0.07	0.00	0.00
0.46	-0.00	-0.00	0.02	-0.47	0.34	0.02	-0.00
0.51	-0.00	-0.00	0.04	-0.94	0.40	0.02	-0.00
0.56	-0.00	-0.00	0.05	0.47	0.34	0.02	0.00
0.61	-0.00	0.00	0.08	0.47	0.47	0.02	0.00
0.66	-0.00	0.00	0.10	0.47	0.47	0.02	0.00
0.71	-0.00	0.00	0.13	0.00	0.54	0.03	0.00
0.76	-0.00	0.00	0.15	0.00	0.54	0.03	0.00
0.81	-0.00	-0.00	0.18	-0.47	0.47	0.02	-0.00
0.86	-0.00	-0.00	0.21	0.00	0.54	0.03	0.00
0.92	-0.00	0.00	0.23	0.47	0.47	0.02	0.00
0.97	0.00	0.00	0.26	0.94	0.54	0.03	0.00
1.02	0.00	0.00	0.28	0.00	0.54	0.03	0.00
1.07	0.00	0.00	0.31	-0.47	0.47	0.02	-0.00
1.12	0.00	0.00	0.33	0.00	0.54	0.03	0.00
1.17	0.00	0.00	0.36	0.00	0.54	0.03	0.00
1.22	0.00	0.00	0.39	0.00	0.54	0.03	0.00
1.27	0.00	0.00	0.41	0.00	0.54	0.03	0.00
1.32	0.00	0.00	0.44	0.00	0.53	0.03	0.00
1.37	0.00	0.00	0.46	0.00	0.40	0.02	0.00
1.42	0.00	0.00	0.49	0.00	0.54	0.03	0.00
1.47	0.00	0.00	0.51	0.00	0.54	0.03	0.00
1.52	0.00	0.00	0.54	0.00	0.53	0.03	0.00
1.57	0.00	0.00	0.57	0.47	0.47	0.02	0.00
1.62	0.00	0.00	0.59	0.00	0.54	0.03	0.00
1.67	0.00	0.00	0.62	0.00	0.54	0.03	0.00
1.72	0.00	0.00	0.65	0.00	0.54	0.03	0.00
1.77	0.00	0.00	0.67	-0.47	0.47	0.02	-0.00
1.82	0.00	0.00	0.70	0.00	0.54	0.03	0.00
1.87	0.00	0.00	0.72	0.00	0.54	0.03	0.00
1.92	0.00	0.00	0.75	0.47	0.47	0.02	0.00
1.97	0.00	0.00	0.77	0.00	0.54	0.03	0.00
2.02	0.00	0.00	0.80	0.00	0.54	0.03	0.00
2.07	0.00	0.00	0.83	0.00	0.54	0.03	0.00
2.12	0.00	0.00	0.85	0.47	0.47	0.02	0.00
2.17	0.00	0.00	0.88	0.00	0.54	0.03	0.00
2.22	0.00	0.00	0.91	0.00	0.54	0.03	0.00
2.27	0.00	0.00	0.93	0.00	0.53	0.03	0.00
