t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	5.64	0.00	0.00	0.00
0.31	0.01	0.00	0.00	17.39	0.07	0.00	0.01
0.36	0.02	0.00	0.00	23.52	0.00	0.00	0.01
0.41	0.04	0.00	-0.00	24.93	-0.07	-0.00	0.01
0.46	0.05	0.00	0.00	26.34	0.00	0.00	0.01
0.51	0.06	0.00	0.01	26.32	0.13	0.01	0.01
0.56	0.07	0.00	0.00	24.92	-0.07	-0.00	0.01
0.61	0.09	0.00	0.01	23.51	0.13	0.01	0.01
0.66	0.10	0.00	0.01	24.44	0.00	0.00	0.01
0.71	0.11	0.00	0.01	24.90	0.07	0.00	0.01
0.76	0.12	0.00	0.02	24.91	0.07	0.00	0.01
0.81	0.14	0.00	0.01	24.89	-0.07	-0.00	0.01
0.86	0.15	0.00	0.01	24.44	0.00	0.00	0.01
0.91	0.16	0.00	0.01	24.91	-0.07	-0.00	0.01
0.96	0.17	0.00	0.02	20.66	0.13	0.01	0.01
1.01	0.18	0.00	0.04	7.52	0.54	0.03	0.00
1.06	0.18	0.00	0.09	1.41	0.87	0.04	0.00
1.11	0.18	0.00	0.13	1.41	0.87	0.04	0.00
1.17	0.18	0.00	0.18	-0.47	0.87	0.04	-0.00
1.22	0.18	0.00	0.22	-0.94	0.94	0.05	-0.00
1.27	0.18	0.00	0.27	-1.41	1.01	0.05	-0.00
1.32	0.18	0.00	0.32	0.47	1.00	0.05	0.00
1.37	0.18	0.00	0.38	0.94	1.07	0.05	0.00
1.42	0.18	0.00	0.42	0.00	0.94	0.05	0.00
1.47	0.18	0.00	0.48	0.00	1.07	0.05	0.00
1.52	0.18	0.00	0.53	0.47	1.01	0.05	0.00
1.57	0.18	0.00	0.58	-0.47	1.01	0.05	-0.00
1.62	0.18	0.00	0.63	0.00	0.94	0.05	0.00
1.67	0.18	0.00	0.68	0.00	1.07	0.05	0.00
1.72	0.18	0.00	0.73	0.00	1.07	0.05	0.00
1.77	0.18	0.00	0.78	0.47	1.01	0.05	0.00
1.82	0.18	0.00	0.83	-0.47	1.01	0.05	-0.00
1.87	0.18	0.00	0.89	0.00	1.07	0.05	0.00
1.92	0.18	0.00	0.94	0.47	1.01	0.05	0.00
1.97	0.18	0.00	0.99	0.00	1.07	0.05	0.00
2.02	0.18	0.00	1.04	-0.47	1.01	0.05	-0.00
2.07	0.18	0.00	1.09	0.47	1.01	0.05	0.00
2.12	0.18	0.00	1.15	0.00	1.07	0.05	0.00
2.17	0.18	0.00	1.20	0.00	1.07	0.05	0.00
2.22	0.18	0.00	1.25	0.47	1.00	0.05	0.00
2.27	0.18	0.00	1.31	0.00	1.07	0.05	0.00
2.32	0.18	0.00	1.36	-0.47	1.01	0.05	-0.00
2.37	0.18	0.00	1.41	0.47	1.01	0.05	0.00
2.42	0.18	0.00	1.46	0.00	1.07	0.05	0.00
2.47	0.18	0.00	1.51	0.00	1.07	0.05	0.00
2.52	0.18	0.00	1.56	0.00	0.94	0.05	0.00
2.57	0.18	0.00	1.62	0.00	1.07	0.05	0.00
2.62	0.18	0.00	1.67	0.00	1.07	0.05	0.00
2.67	0.18	0.00	1.72	0.00	1.07	0.05	0.00
2.72	0.18	0.00	1.77	0.00	0.94	0.05	0.00
2.77	0.18	0.00	1.82	0.00	0.94	0.05	0.00
2.82	0.18	0.00	1.87	0.00	1.07	0.05	0.00
2.87	0.18	0.00	1.93	0.00	1.07	0.05	0.00
2.92	0.18	0.00	1.98	-0.47	1.01	0.05	-0.00
2.97	0.18	0.00	2.03	0.00	1.07	0.05	0.00
3.02	0.18	0.00	2.08	0.00	0.94	0.05	0.00
3.07	0.18	0.00	2.13	0.00	1.07	0.05	0.00
3.12	0.18	0.00	2.18	-0.47	1.01	0.05	-0.00
3.17	0.18	0.00	2.23	0.47	1.01	0.05	0.00
3.22	0.18	0.00	2.28	-0.47	1.01	0.05	-0.00
3.27	0.18	0.00	2.33	-0.47	1.01	0.05	-0.00
3.32	0.18	0.00	2.38	0.00	0.94	0.05	0.00
3.37	0.18	0.00	2.43	-0.47	1.01	0.05	-0.00
3.42	0.17	0.00	2.47	6.58	0.81	0.04	0.00
3.47	0.17	0.01	2.48	16.91	0.27	0.01	0.01
3.52	0.16	0.02	2.50	22.55	0.27	0.01	0.01
3.57	0.15	0.02	2.51	24.92	0.20	0.01	0.01
3.62	0.14	0.03	2.51	25.85	0.07	0.00	0.01
3.67	0.13	0.04	2.51	25.85	0.07	0.00	0.01
3.72	0.12	0.05	2.52	25.85	0.07	0.00	0.01
3.77	0.11	0.05	2.52	23.98	0.07	0.00	0.01
3.82	0.10	0.06	2.52	23.97	0.07	0.00	0.01
3.87	0.09	0.07	2.52	24.45	0.00	0.00	0.01
3.92	0.08	0.07	2.52	25.39	0.00	0.00	0.01
3.97	0.07	0.08	2.52	23.97	-0.07	-0.00	0.01
4.02	0.06	0.09	2.52	24.90	-0.07	-0.00	0.01
4.07	0.05	0.10	2.52	24.44	0.00	0.00	0.01
4.12	0.04	0.10	2.51	23.48	-0.13	-0.01	0.01
4.17	0.03	0.11	2.51	24.43	0.00	0.00	0.01
4.22	0.02	0.12	2.51	24.93	-0.07	-0.00	0.01
