t	x	y	th	v*100	w	dTh	dSi
0.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00
0.41	0.00	0.00	0.00	0.47	0.07	0.00	0.00
0.46	0.00	-0.00	0.01	-0.47	0.07	0.00	-0.00
0.51	0.00	0.00	0.02	0.47	0.20	0.01	0.00
0.56	0.00	-0.00	0.03	-0.47	0.34	0.02	-0.00
0.61	0.00	-0.00	0.05	0.00	0.40	0.02	0.00
0.66	-0.00	-0.00	0.07	-0.47	0.33	0.02	-0.00
0.71	-0.00	-0.00	0.09	0.47	0.33	0.02	0.00
0.76	-0.00	-0.00	0.10	-0.47	0.33	0.02	-0.00
0.81	-0.00	-0.00	0.12	0.00	0.27	0.01	0.00
0.87	-0.00	-0.00	0.14	0.00	0.40	0.02	0.00
0.92	-0.00	0.00	0.15	0.47	0.34	0.02	0.00
0.97	-0.00	0.00	0.17	0.00	0.27	0.01	0.00
1.02	-0.00	0.00	0.19	0.00	0.40	0.02	0.00
1.07	-0.00	0.00	0.21	0.00	0.40	0.02	0.00
1.12	-0.00	0.00	0.22	0.00	0.27	0.01	0.00
1.17	-0.00	-0.00	0.24	-0.47	0.34	0.02	-0.00
1.22	-0.00	0.00	0.26	0.47	0.34	0.02	0.00
1.27	-0.00	0.00	0.28	0.00	0.40	0.02	0.00
1.32	-0.00	0.00	0.29	0.00	0.27	0.01	0.00
1.37	-0.00	0.00	0.30	0.00	0.27	0.01	0.00
1.42	-0.00	0.00	0.32	0.00	0.40	0.02	0.00
1.47	-0.00	0.00	0.34	0.00	0.40	0.02	0.00
1.52	-0.00	0.00	0.36	0.00	0.27	0.01	0.00
1.57	-0.00	0.00	0.37	0.00	0.27	0.01	0.00
1.62	-0.00	0.00	0.39	0.00	0.40	0.02	0.00
1.67	-0.00	-0.00	0.41	-0.47	0.34	0.02	-0.00
1.72	-0.00	0.00	0.42	0.47	0.34	0.02	0.00
1.77	-0.00	0.00	0.44	0.00	0.27	0.01	0.00
1.82	-0.00	0.00	0.46	0.00	0.40	0.02	0.00
1.87	0.00	0.00	0.47	0.47	0.34	0.02	0.00
1.92	-0.00	0.00	0.49	-0.47	0.34	0.02	-0.00
1.97	-0.00	0.00	0.50	0.00	0.27	0.01	0.00
2.02	-0.00	-0.00	0.52	-0.47	0.34	0.02	-0.00
2.07	-0.00	0.00	0.55	0.47	0.47	0.02	0.00
2.12	-0.00	0.00	0.56	0.00	0.27	0.01	0.00
2.17	-0.00	0.00	0.57	0.00	0.27	0.01	0.00
2.22	-0.00	0.00	0.59	0.00	0.40	0.02	0.00
2.27	-0.00	0.00	0.61	0.00	0.40	0.02	0.00
2.32	-0.00	0.00	0.63	0.00	0.27	0.01	0.00
2.37	0.00	0.00	0.64	0.47	0.34	0.02	0.00
2.42	0.00	0.00	0.66	0.00	0.40	0.02	0.00
2.47	0.00	0.00	0.68	-0.47	0.34	0.02	-0.00
2.52	0.00	0.00	0.69	0.00	0.27	0.01	0.00
2.57	0.00	0.00	0.71	0.00	0.40	0.02	0.00
2.62	0.00	0.00	0.73	0.00	0.40	0.02	0.00
2.67	0.00	0.00	0.75	0.00	0.27	0.01	0.00
2.72	0.00	0.00	0.76	0.00	0.27	0.01	0.00
2.77	0.00	0.00	0.78	0.47	0.47	0.02	0.00
2.82	0.00	0.00	0.80	0.00	0.27	0.01	0.00
2.87	0.00	0.00	0.81	-0.47	0.34	0.02	-0.00
2.92	0.00	0.00	0.83	0.47	0.34	0.02	0.00
2.97	0.00	0.00	0.85	0.00	0.40	0.02	0.00
3.02	0.00	0.00	0.87	-0.47	0.34	0.02	-0.00
3.07	0.00	0.00	0.88	0.00	0.27	0.01	0.00
3.12	0.00	0.00	0.90	0.47	0.33	0.02	0.00
3.17	0.00	0.00	0.92	0.00	0.40	0.02	0.00
3.22	0.00	-0.00	0.94	-0.47	0.34	0.02	-0.00
3.27	0.00	-0.00	0.95	0.00	0.27	0.01	0.00
3.32	0.00	0.00	0.97	0.47	0.34	0.02	0.00
3.37	0.00	0.00	0.99	0.00	0.40	0.02	0.00
3.42	0.00	-0.00	1.00	-0.47	0.34	0.02	-0.00
3.47	0.00	-0.00	1.02	0.00	0.27	0.01	0.00
3.53	0.00	-0.00	1.04	0.00	0.40	0.02	0.00
3.58	0.00	0.00	1.05	0.47	0.34	0.02	0.00
3.63	0.00	-0.00	1.07	-0.47	0.34	0.02	-0.00
3.68	0.00	-0.00	1.08	0.00	0.27	0.01	0.00
3.73	0.00	-0.00	1.10	0.00	0.40	0.02	0.00
3.78	0.00	0.00	1.12	0.47	0.34	0.02	0.00
3.83	0.00	-0.00	1.14	-0.47	0.34	0.02	-0.00
3.88	0.00	-0.00	1.15	0.00	0.27	0.01	0.00
3.93	0.00	-0.00	1.17	0.00	0.40	0.02	0.00
3.98	0.00	-0.00	1.19	0.00	0.40	0.02	0.00
4.03	0.00	-0.00	1.21	0.00	0.27	0.01	0.00
4.08	0.00	0.00	1.22	0.47	0.34	0.02	0.00
4.13	0.00	-0.00	1.24	-0.47	0.34	0.02	-0.00
4.18	0.00	-0.00	1.26	0.00	0.40	0.02	0.00
4.23	0.00	-0.00	1.27	0.00	0.27	0.01	0.00
